	Unnamed: 0	cote	article_id	chapitre	revue_annee	page	article_description	article_section
17312	43038	90156x1907x88	AMN-1907-223	Applications d'un nouveau flacon compte-gouttes à la technique histologique, par A. Auché et L. Tribondeau. Fonctionnement. / Inconvénients théoriques	1907	223		article
17313	43039	90156x1907x88	AMN-1907-224	Effets du fusil Japonais nouveau modèle. (Traduit de l'anglais.)	1907	224		article
17314	43042	90156x1907x88	AMN-1907-227	Effets du fusil Japonais nouveau modèle. (Traduit de l'anglais.). / Variétés. / Recommandations en vue de sauvegarder les droits à pension des veuves et des orphelins	1907	227		article
17315	43044	90156x1907x88	AMN-1907-229	Variétés. Recommandations en vue de sauvegarder les droits à pension des veuves et des orphelins. / La salive des syphilitiques	1907	229		article
17316	43047	90156x1907x88	AMN-1907-232	Variétés. La salive des syphilitiques. / Le détatouage. / Kératite parenchymateuse d'origine traumatique, par le Dr L. Leplat (Liège)	1907	232		article
17322	43056	90156x1907x88	AMN-1907-241	La conférence de la croix-rouge en 1907 dans ses rapports avec la marine, par le Dr Hyades, 	1907	241	 (Suite et fin.)	article
17330	43094	90156x1907x88	AMN-1907-279	Plaies pulmonaires avec hémothorax, par le docteur G. Bonain,	1907	279		article
17334	43099	90156x1907x88	AMN-1907-284	Fièvre jaune expérimentale. Traduit de l'anglais par le Dr Bonnefoy,	1907	284	 / Fièvre jaune expérimentale dans le service d'inoculation du Département de la santé de la Havane, en vue d'arriver à produire l'immunisation, par le Dr Guiteras	article
17351	43133	90156x1907x88	AMN-1907-317	Étude biologique et expérimentale d'un diplocoque pathogène des angines, par le Dr P. Bellile,	1907	317		article
17363	43157	90156x1907x88	AMN-1907-341	Une observation de rhumatisme chronique post-ourlien, par le Dr Barbe,	1907	341		article
17365	43169	90156x1907x88	AMN-1907-353	Proposition de modification au gobelet actuel du charnier, par le Dr Castaing,	1907	353	 / Au sujet de l'urticaire d'origine filarienne (Filaire de médine). Par le Dr A. Bartet,..	article
17366	43171	90156x1907x88	AMN-1907-355	Au sujet de l'urticaire d'origine filarienne (Filaire de médine). Par le Dr A. Bartet,	1907	355	 / Observation I. / Observation II. / Observation III. / Observation IV. / Observation V	article
17369	43175	90156x1907x88	AMN-1907-359	Un traitement de la diarrhée chronique des pays chauds, par le Dr Cannac,	1907	359	 / 1° La longue durée du traitement. / 2° L'intolérance pour le lait	article
17371	43183	90156x1907x88	AMN-1907-367	Dilatation ampullaire de l'urètre postérieur et fistule périnéale ; résection partielle et suture de l'urètre. Guérison. Par le Dr Couteaud,	1907	367	 / Opération	article
17373	43186	90156x1907x88	AMN-1907-370	Sels marins de la Cochinchine et de l'Annam, par Albert Saint-Sernin,	1907	370		article
17377	43198	90156x1907x88	AMN-1907-382	Les blessés de béveziers. Notice pour servir à l'histoire des débuts de la médecine navale de France. Par M. le professeur Hamy,	1907	382	 I. / II	article
17385	43217	90156x1908x89	AMN-1908-5	Lombrics et troubles intestinaux, par le Dr A. Bartet, 	1908	5		article
17392	43244	90156x1908x89	AMN-1908-32	Plaie de poitrine par arme à feu. Hémothorax gauche ayant nécessité l'empyème. Bons effets de la méthode de bier. Par le Dr Pfihl, 	1908	32		article
17393	43247	90156x1908x89	AMN-1908-35	L'hygiène à bord des croiseurs Américains tennessee et washington et des croiseurs japonais tsukuba et chitose, par le Dr d'Auber de Peyrelongue, 	1908	35		article
17401	43288	90156x1908x89	AMN-1908-76	Variétés. / Efficacité du chlorure de calcium dans le traitement de l'urticaire, des oedèmes, du prurit. / Procédé rapide pour prendre la température du corps humain	1908	76		article
17402	43289	90156x1908x89	AMN-1908-77	Variétés. Procédé rapide pour prendre la température du corps humain. / Action de la quinine sur les plasmodies de la malaria	1908	77		article
17403	43290	90156x1908x89	AMN-1908-78	Variétés. Action de la quinine sur les plasmodies de la malaria. / Procédé simple pour différencier le sang humain. (Les Nouveaux Remèdes.). / Livres parus	1908	78		article
17405	43293	90156x1908x89	AMN-1908-81	Quelques considérations sur l'ophtalmo-réaction, par le Dr Palasne de Champeaux, 	1908	81	 / Observation I	article
17415	43304	90156x1908x89	AMN-1908-92	Une épidémie de dysenterie à Cherbourg, par le Dr Maille, 	1908	92	 / Diagnostic symptomatique	article
17423	43322	90156x1908x89	AMN-1908-112	L'électrolyse circulaire dans les rétrécissements de l'urètre, par le Dr Seguin, 	1908	112	 / Observation I. Rétrécissements anciens, blennorragiques, traumatique et opératoire (scléro-cicatriciels)	article
17430	43350	90156x1908x89	AMN-1908-140	De l'étiologie du strabisme, par le Dr Moreau, 	1908	140	 / Note sur l'hôpital maritime de Sidi-Abdallah, par le Dr Labadens, ..	article
17431	43354	90156x1908x89	AMN-1908-144	Note sur l'hôpital maritime de Sidi-Abdallah, par le Dr Labadens, 	1908	144	 / L'hygiène à bord des croiseurs Américains tennessee et washington et des croiseurs Japonais Tsukuba et Chitose, par le Dr d'Auber de Peyrelongue, ... (Suite et fin.). / II. Tsukuba et Chitose	article
17432	43355	90156x1908x89	AMN-1908-145	L'hygiène à bord des croiseurs Américains tennessee et washington et des croiseurs Japonais Tsukuba et Chitose, par le Dr d'Auber de Peyrelongue, 	1908	145	 (Suite et fin.). II. Tsukuba et Chitose. / A. Hygiène générale	article
17437	43360	90156x1908x89	AMN-1908-150	Variétés. / Lettres de quoy à R.-P. Lesson. (Lettre écrite à Lesson au moment de son départ.)	1908	150		article
17440	43371	90156x1908x89	AMN-1908-161	Étude sur les mensurations faites sur les élèves de l'école navale, par le Dr A. Valence, 	1908	161		article
17448	43411	90156x1908x89	AMN-1908-201	Rapport sur les cas de fièvre typhoïde traités à l'hôpital de Saint-Mandrier pendant les mois de juillet, août et septembre 1907, par le Dr Gaillard, 	1908	201	 / 1re épidemie, du 8e. / 2e épidémie, du 22e	article
17449	43417	90156x1908x89	AMN-1908-207	Rapport sur les expériences de désinfection effectuées au moyen du fumigator à l'hôpital maritime de Lorient, par le Dr Defressine, 	1908	207		article
17458	43436	90156x1908x89	AMN-1908-226	Le service de santé de la marine Russe pendant la guerre Russo-Japonaise. Etrait du Rapport du Dr Raymond Spear, 	1908	226	 Traduction et analyse par le Dr Thémoin, ..	article
17467	43450	90156x1908x89	AMN-1908-240	Livres parus. / Avis	1908	240		article
17468	43451	90156x1908x89	AMN-1908-241	Les manifestations oculaires au cours du paludisme. Par le Dr L. Chastang, 	1908	241		article
17486	43479	90156x1908x89	AMN-1908-269	Quatre cas de méningite cérébro-spinale traités par les abcès artificiels, par le Dr Foucaud, 	1908	269	 / Observation I	article
17491	43500	90156x1908x89	AMN-1908-290	Un cas de réaction paradoxale de la pupille à la lumière, chez un sujet atteint d'abcès du cervelet, par R. Moulinier, 	1908	290	 / I. / II	article
17496	43510	90156x1908x89	AMN-1908-300	Le service de santé de la marine Russe pendant la guerre Russo-Japonaise. Extrait du Rapport du Dr Raymond Spear, 	1908	300	 Traduction et analyse par le Dr Thémoin, ... (Suite.). / Rossiia	article
17504	43528	90156x1908x89	AMN-1908-318	Bulletin Officiel. / Février et mars 1908	1908	318		article
17505	43531	90156x1908x89	AMN-1908-321	Sur les vomiques dans leurs relations avec les abcès dysentériques du poumon et du foie, par le Dr Foucault, 	1908	321	 / Observation I	article
17512	43560	90156x1908x89	AMN-1908-350	Les plaies contuses de jambe dans la marine, par le Dr Cazamian, 	1908	350		article
17514	43578	90156x1908x89	AMN-1908-368	La parasitologie de la dysenterie, par le docteur M. Guibaud, 	1908	368	 / 1. Bactéries. / 2. Protozoaires	article
17523	43605	90156x1908x89	AMN-1908-395	Note sur le lait de képhir. Sa genèse procédés d'obtention. Sa préparation à l'hôpital maritime de Brest. Par M. Guéguen	1908	395	 / Conclusion et résultat pratique	article
17524	43607	90156x1908x89	AMN-1908-397	Variétés. / L'indice numérique de pignet chez les adénoïdiens	1908	397		article
17527	43611	90156x1908x89	AMN-1908-401	Les blessés de la marine à Casablanca aux journées des 5, 6, 7 août 1907, par MM. Les médecins de 1re classe Averous, 	1908	401	 Brunet, ... / I	article
17545	43674	90156x1908x89	AMN-1908-464	Étude succincte de l'acido-butyrométrie du docteur N. Gerber. Supériorité incontestable de ce procédé pour le dosage du beurre dans le lait. Par M. Guéguen, 	1908	464		article
17546	43680	90156x1908x89	AMN-1908-470	Variétés. / Savigny, chirurgien à bord de la méduse	1908	470		article
17552	43695	90156x1908x90	AMN-1908-5	Quelques considérations sur deux cas nouveaux de lésions traumatiques du poignet, fractures et luxations de certains os du carpe, par le docteur Cazamian,	1908	5		article
17555	43725	90156x1908x90	AMN-1908-34	Un cas curieux d'abcès gazeux du foie compliqué d'hépatoptose, par le Dr Couteaud,	1908	34	 / Observation	article
17558	43735	90156x1908x90	AMN-1908-44	Abcès du foie à migration vers le rein droit, sans pénétration dans les voies urinaires, par le docteur Le Feunteun,	1908	44	 / Observation	article
17566	43772	90156x1908x90	AMN-1908-81	Dispensaires français. De quelques affections fréquentes au Maroc. Par le docteur Donnart,	1908	81		article
17578	43789	90156x1908x90	AMN-1908-98	Épiploïte suppurée consécutive à une cure opératoire de hernie inguinale. Ouverture dans la vessie. Guérison. Par le Dr A. Valence,	1908	98		article
17585	43808	90156x1908x90	AMN-1908-117	Viciation et renouvellement de l'air dans les sous-marins. Recherches expérimentales. Dr C. M. Belli, 	1908	117	 Dr E. Trocello, ... Traduit de l'italien par le docteur G. Varenne,..	article
17594	43833	90156x1908x90	AMN-1908-142	Rapport sur une épidémie de fièvre à bord de « La manche », par le Dr Brochet,	1908	142		article
17597	43843	90156x1908x90	AMN-1908-152	Empoisonnement par le formol, par le Dr Coste,	1908	152	 Symptômes locaux. / Symptômes généraux	article
17603	43852	90156x1908x90	AMN-1908-161	Considérations sur le traitement des tuberculoses externes, par le Dr A. Mercier,	1908	161	 / I. Historique	article
17617	43874	90156x1908x90	AMN-1908-183	Législation des accidents du travail dans l'arsenal, par le docteur Lacarrière,	1908	183	 / Ouvriers immatriculés	article
17628	43912	90156x1908x90	AMN-1908-221	Épidémie de fièvre à bord de l'« Alger ». Par le Dr Oudard,	1908	221		article
17637	43930	90156x1908x90	AMN-1908-239	La canonnière la « Zélée » dans l'Océan Pacifique, par le Dr Quéré,	1908	239	 / Bibliographie	article
17638	43932	90156x1908x90	AMN-1908-241	Géographie médicale, Dakar, par le Dr Sisco,	1908	241	 / Situation	article
17653	43953	90156x1908x90	AMN-1908-262	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». / 1° Le caisson blindé	1908	262		article
17654	43954	90156x1908x90	AMN-1908-263	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». 1° Le caisson blindé. / 2° Les oeuvres vives. / 3° Les oeuvres mortes	1908	263		article
17655	43955	90156x1908x90	AMN-1908-264	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». 3° Les oeuvres mortes. / Entrepont principal. / Premier entrepont	1908	264		article
17656	43956	90156x1908x90	AMN-1908-265	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». 3° Les oeuvres mortes. Premier entrepont. / Personnel. / Morbidité. - Mortalité	1908	265		article
17657	43957	90156x1908x90	AMN-1908-266	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». 3° Les oeuvres mortes. Morbidité. - Mortalité. / L'air. / Logement des officiers	1908	266		article
17658	43958	90156x1908x90	AMN-1908-267	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». L'air. Logement des officiers. / Logement des maîtres. / Poste des seconds-maîtres	1908	267		article
17659	43960	90156x1908x90	AMN-1908-269	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». L'air. Poste des seconds-maîtres. / Poste de l'équipage	1908	269		article
17660	43961	90156x1908x90	AMN-1908-270	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». L'air. Poste de l'équipage. / La ventilation à bord. / Ventilation des machines. / Ventilation naturelle	1908	270		article
17661	43962	90156x1908x90	AMN-1908-271	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». La ventilation à bord. / Ventilation artificielle. / Compartiment des tableaux. / Ventilation des chaufferies	1908	271		article
17662	43963	90156x1908x90	AMN-1908-272	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». La ventilation à bord. / Soutes. / Les cuisines	1908	272		article
17663	43964	90156x1908x90	AMN-1908-273	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». / La boulangerie. (À suivre.)	1908	273		article
17664	43965	90156x1908x90	AMN-1908-274	Notions récentes sur le chloroforme. Cause de nouvelles irrégularités dans la chloroformisation. - Inconvénients du chloroforme trop pur provenant de l'acétone. - Avantages du chloroforme moins pur provenant de l'alcool. - Supériorité du chloroforme chloréthylé. Par le Dr J. Regnault,	1908	274		article
17665	43979	90156x1908x90	AMN-1908-288	Bursite profonde du coude. Déformations d'une tête fémorale anciennement luxée en haut et en avant. Par le docteur Cazamian,	1908	288	 / Observation I	article
17667	43995	90156x1908x90	AMN-1908-304	Du procédé voltaïque dans la méthode cuprométrique pour le dosage des réducteurs en général et en particulier des sucres, par M. P. Guéguen,	1908	304		article
17669	44008	90156x1908x90	AMN-1908-317	Les hôpitaux de New-York, par le Dr Gorron,	1908	317	 / Bibliographie	article
17672	44012	90156x1908x90	AMN-1908-321	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». (Suite.). / Viande	1908	321		article
17673	44013	90156x1908x90	AMN-1908-322	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». (Suite.). / Ustensiles de plats. Nettoyage des plats. / Office des officiers. / L'eau à bord	1908	322		article
17674	44014	90156x1908x90	AMN-1908-323	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». (Suite.). L'eau à bord. / Les bouilleurs. / Caisses à eau. / 28 septembre 1906	1908	323		article
17675	44015	90156x1908x90	AMN-1908-324	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». (Suite.). L'eau à bord. 28 septembre 1906. / Caisses à eau distillée de réserve. / Charniers	1908	324		article
17676	44016	90156x1908x90	AMN-1908-325	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». (Suite.). L'eau à bord. Charniers. / Robinet de distribution. / Le gobelet. / Critiques	1908	325		article
17677	44017	90156x1908x90	AMN-1908-326	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». (Suite.). L'eau à bord. Critiques. / Lavage corporel. / Mécaniciens. - Chauffeurs	1908	326		article
17678	44018	90156x1908x90	AMN-1908-327	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». (Suite.). L'eau à bord. Mécaniciens. - Chauffeurs. / Personnel du pont. / Propreté du navire. / Poulaines. / Lavage du linge. - Lessiveuse. - Séchoirs	1908	327		article
17679	44019	90156x1908x90	AMN-1908-328	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». (Suite.). Lavage du linge. - Lessiveuse. - Séchoirs. / Inspections de santé. / Le formolateur. / De la nécessité d'un appareil à glace	1908	328		article
17680	44020	90156x1908x90	AMN-1908-329	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». (Suite.). De la nécessité d'un appareil à glace. / La température à bord. / Le froid	1908	329		article
17681	44021	90156x1908x90	AMN-1908-330	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». (Suite.). La température à bord. Le froid. / La chaleur	1908	330		article
17682	44023	90156x1908x90	AMN-1908-332	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». (Suite.). La température à bord. La chaleur. / Soutes à poudre. / Humidité	1908	332		article
17683	44024	90156x1908x90	AMN-1908-333	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». (Suite.). Humidité. / Évacuation des immondices. (À suivre.)	1908	333		article
17684	44025	90156x1908x90	AMN-1908-334	Secours aux blessés pendant le combat, par le Dr Carbonel,	1908	334	 / 1° Poste principal des blessés	article
17695	44037	90156x1908x90	AMN-1908-346	Note sur un cas de régénération complète de la phalangette de l'index droit, par le docteur Pfihl,	1908	346	 / Réflexions	article
17697	44041	90156x1908x90	AMN-1908-349	Gymnastique rationnelle et force vitale. Contribution à l'étude des effets de l'éducation physique sur la valeur de l'indice respiratoire dynamique (École des Baharia à bord du Phlégéton). Par le Dr Gaston Laurès,	1908	349	 / Éducation physique. Gymnastique rationnelle	article
17706	44056	90156x1908x90	AMN-1908-364	Aperçu sur la pathologie de Saïgon et de la division navale en 1906, par le Dr Barbolain,	1908	364		article
17713	44065	90156x1908x90	AMN-1908-373	Rapport sur la campagne de la surprise (Océan Indien), par le Dr Dufranc,	1908	373	 / Île Maurice	article
17719	44080	90156x1908x90	AMN-1908-388	Sur le dosage dans l'air de proportions d'hydrogène variant de 0 à 10 p. 100, par M. E. Dezeuzes,	1908	388	 Description	article
17723	44086	90156x1908x90	AMN-1908-394	Recherches physico-chimiques sur quelques composés uraniques, par André Lancien,	1908	394	 / I	article
17728	44093	90156x1908x90	AMN-1908-401	Étude hygiénique sur le cuirassé « République », par le médecin principal Nollet,	1908	401	 / A. À tribord. / 1° La pharmacie. / Armoire aux coffres	article
17739	44106	90156x1908x90	AMN-1908-414	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». (Suite et fin.). / Le service médical. / 1° Temps de paix	1908	414		article
17740	44107	90156x1908x90	AMN-1908-415	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». (Suite et fin.). Le service médical. 1° Temps de paix. / 1° La salle de visite. / 2° La pharmacie	1908	415		article
17741	44108	90156x1908x90	AMN-1908-416	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». (Suite et fin.). Le service médical. 1° Temps de paix. 2° La pharmacie. / 3° La salle d'opérations	1908	416		article
17742	44109	90156x1908x90	AMN-1908-417	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». (Suite et fin.). Le service médical. 1° Temps de paix. 3° La salle d'opérations. / 4° Le coqueron. / 5° L'hôpital proprement dit. / 6° Salle de bains. / 7° L'étuve	1908	417		article
17743	44110	90156x1908x90	AMN-1908-418	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». (Suite et fin.). Le service médical. 1° Temps de paix. / 8° Bouteilles des malades. - Urinoirs. - Caisson à linge sale. / 9° Chambre d'isolement. / 2° Temps de guerre	1908	418		article
17744	44111	90156x1908x90	AMN-1908-419	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». (Suite et fin.). Le service médical. 2° Temps de guerre. / 1° Les postes de blessés. / 2° Les passages de blessés	1908	419		article
17745	44113	90156x1908x90	AMN-1908-421	Étude hygiénique du croiseur-cuirassé « Victor-Hugo ». (Suite et fin.). Le service médical. 2° Temps de guerre. 2° Les passages de blessés. / 3° Moyens de transport. / 4° Les brancardiers. / Une page d'hygiène professionnelle, par le docteur Étourneau,	1908	421		article
17746	44119	90156x1908x90	AMN-1908-427	Une page d'hygiène professionnelle, par le docteur Étourneau,	1908	427	 / Le rein polykystique de l'adulte, par le Dr Dargein,..	article
17747	44126	90156x1908x90	AMN-1908-434	Le rein polykystique de l'adulte, par le Dr Dargein,	1908	434	 3 avril. / Cavité thoracique. / Coeur	article
17749	44134	90156x1908x90	AMN-1908-442	Explosion d'un collecteur de vapeur à bord du « Descartes », 6 décès. Par le docteur P. Bellile,	1908	442		article
17750	44140	90156x1908x90	AMN-1908-448	Trois abcès du foie ouverts dans le péricarde, par le Dr Corolleur,	1908	448	 / 1er cas. / Habitus extérieur. / Cavité thoracique. / Coeur	article
17756	44152	90156x1908x90	AMN-1908-460	Ponction Lombaire dans un traumatisme du crâne. Guérison. Par le docteur Colomb,	1908	460	 / Arrêté sur l'embarquement des officiers du corps de santé	article
