Unnamed: 0	article_id	article_auteur	article_détail	article_titre	revue_annee	revue_numero	article_page	Unnamed: 8
95.0	AHMC-11-548	A. Brochet	. Introduction	La dengue en Indo-Chine. Épidémie à bord de La Manche en 1907. Par M. le Dr J.-J. Vassal et	1908	11	548	
102.0	AHMC-11-572	Bouet	Recherches expérimentales. Transmission de T. Cazalboui. Glossina Palpalis. Quelques mots sur nos essais de thérapeutique. Mouches piquantes.  Maladie du sommeil	Les trypanosomiases de la Haute Côte d'Ivoire.	1908	11	572	
106.0	AHMC-11-589	Georges Lambert		Ce qu'il faut penser des procédés de stérilisation de l'eau par le permanganate de potasse. Par M. Ferraud et	1908	11	589	
107.0	AHMC-11-600	Massiou		Rapport sur le traitement antirabique à l'Institut Pasteur de Tananarive pendant l'année 1906.	1908	11	600	
108.0	AHMC-11-617	Bargy		L'Atoxyl dans le traitement de la syphilis en Afrique occidentale.	1908	11	617	
109.0	AHMC-11-630	Bloch		Analyse d'un calcul vésical à noyau formé par un limbe de monocotylédone.	1908	11	630	
110.0	AHMC-11-633	Ortholan		La peste en Indo-Chine (historique.).	1908	11	633	
1.0	AHMC-12-5	P.  Doreau		Notes de géographie médicale sur l'Abyssinie.	1909	12	5	
3.0	AHMC-12-24			Distribution géographique des moustiques en Abyssinie	1909	12	24	
4.0	AHMC-12-26			La fièvre spirillaire en Abyssinie	1909	12	26	
5.0	AHMC-12-31	Gaide	Renseignements géographiques généraux sur le Tonkin- Étiologie générale	Le paludisme en Annam et au Tonkin.	1909	12	31	
7.0	AHMC-12-54	Garnier	Mois d'août-Mois de septembre-Mois de novembre	Épidémie de fièvre jaune à la Martinique en 1908. (observations cliniques).	1909	12	54	
11.0	AHMC-12-92	Barret		Épidémie de méningite cérébro-spinale observée à Djougou (Dahomey), pendant la saison sèche 1906-1907.	1909	12	92	
12.0	AHMC-12-101	J. Legendre		Notes sur le climat de Tchentou (Chine).	1909	12	101	
13.0	AHMC-12-107	Kerandel		Note sur la mission du Haut Logone.	1909	12	107	
14.0	AHMC-12-115	Massiou	Étude pharmacologique et physiologique - L'atoxyl dans les trypanosomiases -  L'atoxyl dans les spirilloses - L'atoxyl dans la syphilis- L'atoxyl dans les affections parasyphilitiques - Emploi de l'atoxyl dans diverses autres affections	Des diverses applications thérapeutiques de l'atoxyl.	1909	12	115	
20.0	AHMC-12-140	Ortholan		Les cancers dans les pays tropicaux.	1909	12	140	
21.0	AHMC-12-148	Couvy		Note sur deux cas de maladie du sommeil observés au territoire militaire du Tchad, août 1905-septembre 1906.	1909	12	148	
22.0	AHMC-12-157	Renault		Clinique d'Outre-Mer. Amaurose et blépharoptose simulées.	1909	12	157	
23.0	AHMC-12-160	Renault		Clinique d'Outre-Mer. Troubles oculo-pupillaires accompagnant des abcès pulmonaires consécutifs à des abcès hépatiques guéris, d'origine dysentérique.	1909	12	160	
24.0	AHMC-12-163	Guillon		Clinique d'Outre-Mer. Les accès palustres à forme abdominale.	1909	12	163	
25.0	AHMC-12-166			Variétés. Congrès des directeurs d'instituts vaccinaux allemands	1909	12	166	
26.0	AHMC-12-170	Lafont		Variétés. Règles à suivre pour les prélèvements de sang. La leucocytose dans les diverses maladies. Formules leucocytaires et numération des globules blancs. Communication à la Société médicale de l'Île Maurice.	1909	12	170	
27.0	AHMC-12-176	Hans Ziemann		La fièvre bilieuse hémoglobinurique.	1909	12	176	
33.0	AHMC-12-189	Viala		Les îles Wallis et Horn. Notes de géographie médicale.	1909	12	189	
34.0	AHMC-12-213	Renault	Étiologie- Symptomatologie- Traitement-Complications-Abcès du poumonAbcès de la rate-Conclusions	Observations d'hépatite suppurée commentées.	1909	12	213	
42.0	AHMC-12-292	Gaide		Le paludisme en Annam et au Tonkin (Suite et fin)	1909	12	292	
44.0	AHMC-12-307	Sarrailhé	Premier groupe - Cas compliqués, abcès multiples, onze observations – Deuxième groupe Cas simples. Abcès unique.Etiologie et pathogénie. Traitement.	Pyohémies atténuées ; relation de vingt et un cas observés au Tonkin sur des indigènes.	1909	12	307	
49.0	AHMC-12-342	Salanoue-Ipin		Diagnostic de la peste murine (examen nécropsique des rats pesteux) Caractères distinctifs des rats et des puces.	1909	12	342	
50.0	AHMC-12-346	De Goyon		Clinique d'Outre-Mer. Attaque épileptiforme syphilitique.	1909	12	346	
52.0	AHMC-12-355	Bouilliez		Notes médicales sur les combats de Dogotchi (29 mars 1908) et de Djoua (16 juin 1908) au territoire du Tchad.	1909	12	355	
53.0	AHMC-12-368	Simond, Grimaud, Aubert et Noc	Instructions aux employés chefs des équipes du Service stégomycide à Fort-de-France- Destruction des larves du Stegomya fasciata. Destruction des moustiques adultes. 	Rapport sur le fonctionnement du service de destruction des moustiques à la Martinique du 22 décembre 1908 au 28 février 1909.	1909	12	368	
58.0	AHMC-12-388	J. Rigaud		"Traitement de la fièvre bilieuse hémoglobinurique par la décoction de ""voafotsy"" (Aphloia madagascariensis)."	1909	12	388	
59.0	AHMC-12-402	Heckenroth		La vaccine dans la Haute-Sangha (Congo français).	1909	12	402	
60.0	AHMC-12-415	Jauneau		Notes sur les morsures de caïman à Madagascar.	1909	12	415	
63.0	AHMC-12-448	A. Thiroux		Les villages de ségrégation et de traitement de la maladie du sommeil. Fonctionnement d'un de ces villages à Saint-Louis-du-Sénégal.	1909	12	448	
64.0	AHMC-12-459	Salanoue-Ipin		Épidémiologie de la peste d'après les derniers travaux de la commission d'études de la peste dans l'Inde.	1909	12	459	
65.0	AHMC-12-473	Lucas		Traitement de la dysenterie et de la diarrhée chronique par le sulfate d'hordénine.	1909	12	473	
66.0	AHMC-12-477	Léger		Notes sur l'état de la dentition des hommes d'une compagnie d'infanterie coloniale à Hué (Annam).	1909	12	477	
67.0	AHMC-12-482	Abbatucci		Quelques considérations pratiques sur l'oschéotomie.	1909	12	482	
68.0	AHMC-12-486	Trautmann ;Leboeuf		Clinique d'Outre-Mer. Un cas de maladie du sommeil observé à Brazzaville.	1909	12	486	
69.0	AHMC-12-490	Dubruel		Clinique d'Outre-Mer. Grossesse tubaire, laparotomie, guérison.	1909	12	490	
74.0	AHMC-12-513	M. Simond et MM. Aubert et Noc	I Origine de l'épidémie-II Épidémie de Fort-de-France-IV Marche et caractères de l'épidémie — Résumé statistique-V Fièvre inflammatoire et endémicité	Contribution à l'étude de l'épidémiologie amarile. Origine, causes, marche et caractères de l'épidémie de fièvre jaune de la Martinique de 1908-1909.	1909	12	513	
80.0	AHMC-12-595	G. Martin ; Leboeuf ;Ringenbach		Sur le traitement de la trypanosomiase humaine.	1909	12	595	
81.0	AHMC-12-602	Brau		Béribéri et paludisme au camp des Mâres (Cochinchine).	1909	12	602	
82.0	AHMC-12-608	Gaide	I Fonctionnement actuel du service-II.Desiderata	Note sur le rapatriement des militaires et des malades de l'Indo-Chine.	1909	12	608	
84.0	AHMC-12-628	J.-M. Imbert	armes de guerre-Considérations particulières sur les diverses catégories de blessures-Conclusion	Notes sur les blessures par armes de guerre observées à Phu-Lang-Thuong (Tonkin) du 29 avril 1908 au 31 mai 1909.	1909	12	628	
88.0	AHMC-12-648	Guillemet		Le fonctionnement du service médical au poste consulaire de Tchong-King (Chine).	1909	12	648	
89.0	AHMC-12-656	Boyé		Empoisonnement de la garnison européenne d'Hanoï par le datura (28 juin 1908).	1909	12	656	
90.0	AHMC-12-660	J.-M. Imbert		"Note concernant l'utilisation en chirurgie du fil de ""Con Cu'óc""."	1909	12	660	
91.0	AHMC-12-663	Heckenroth		Résumé de 68 observations de trypanosomiase humaine dans la Haute-Sangha (Congo).	1909	12	663	
92.0	AHMC-12-670	Rigollet ; Ferraud		Note sur un procédé pratique de stérilisation des solutions pour injections hypodermiques.	1909	12	670	
93.0	AHMC-12-672	Pelletier		Clinique d'Outre-Mer. Purpura hémorragique dû au paludisme.	1909	12	672	
94.0	AHMC-12-675	Logerais		Suture du foie, guérison.	1909	12	675	
95.0	AHMC-12-677	Gauducheau		Sur la question de l'unité vaccino-variolique.	1909	12	677	
96.0	AHMC-12-678	Maurer		Variétés. Polynévrite des gallinacés et béribéri.	1909	12	678	
97.0	AHMC-12-680	le capitaine A.-J. Hall, R.A.M.C		L'opération des abcès du foie.	1909	12	680	
98.0	AHMC-12-681	Martinotti ;Castellini		Cioccolatini à la quinine d'état. Recherche d'une formule de quinine non amère.	1909	12	681	
99.0	AHMC-12-683	Edmond Sergent		Insectes piqueurs et suceurs de sang.	1909	12	683	
0.0	AHMC-13-5	Simond ;Aubert ; Blanchard ;Arlo	Observation I.Observation II.Observation III. Observation IV. Observation V. Observation VI. Observation VII. Observation VIII. Observation IX	Recherches sur l'existence de la fièvre de Malte à Marseille et dans le Midi de la France faites au laboratoire de bactériologie de l'école d'application du service de santé des troupes coloniales.	1910	13	5	
7.0	AHMC-13-16	J. Thézé	Avec une note de la rédaction	Note sur le béribéri à Poulo-Condore (Cochinchine) en 1906.	1910	13	16	
9.0	AHMC-13-32	Mission d’étude sur la fièvre jaune à la Martinique		Travaux d'hygiène publique et d'assainissement 	1910	13	32	
10.0	AHMC-13-44	Brimont		De la formule hémo-leucocytaire dans les accès paludéens (type quarte) chez les ankylostomés à la Guyane.	1910	13	44	
11.0	AHMC-13-58	Aubert ; Huon		Mémoire sur la variole à Marseille, sur le fonctionnement de l'institut vaccinogène municipal ainsi que sur une méthode de régénération du vaccin atténué.	1910	13	58	
12.0	AHMC-13-69	Rebufat		Formes larvées du paludisme à Saïgon et dans la basse Cochinchine. Étude clinique et bactériologique.	1910	13	69	
13.0	AHMC-13-75	Brimont	île Royale-île Saint-Joseph-île duDiable-Conclusion générale.	Analyse des eaux des îles du Salut (Guyane Française).	1910	13	75	
19.0	AHMC-13-99	G. Martin ;Leboeuf :Ringenbach	Atoxyl seul- Atoxyl-acide picrique-Atoxyl-afridol violet-Acide citrique-Huile camphrée-Sels de mercure-Orpiment-Emetique-Solution de Loeffer	Thérapeutique et prophylaxie chimiques de la maladie du sommeil. Première partie. Résultats obtenus au Congo Français (mission d'étude de la maladie du sommeil et institut pasteur de Brazzaville).	1910	13	99	
26.0	AHMC-13-129	Coppin	Netteté corporelle-De la prière. Le jeûne-Boissons fermentées, sang, viande de porc et des animaux morts	Les préceptes hygiéniques du Coran, leur application en Perse.	1910	13	129	
30.0	AHMC-13-145	Ortholan		Note au sujet de la lèpre en Nouvelle-Calédonie.	1910	13	145	
31.0	AHMC-13-148	A. Combe		Note sur le plan en Haute Côte d'Ivoire.	1910	13	148	
32.0	AHMC-13-151	Jacquin		Clinique d'Outre-mer. Un cas d'abcès du lobe gauche du foie.	1910	13	151	
33.0	AHMC-13-154	Guillemet		Clinique d'Outre-mer. Note sur un cas de mort consécutive à une néphrite cantharidienne provoquée par l'excrétion du liquide vésicant à la surface de la peau par l'insecte vivant.	1910	13	154	
34.0	AHMC-13-155	Heiman 	Extrait du rapport	Suicide par morsure de la langue chez les annamites.	1910	13	155	
35.0	AHMC-13-156	Angelo Celli		Variétés. Prophylaxie de la malaria en Italie d'après la onzième relation annuelle.	1910	13	156	
36.0	AHMC-13-161	Allan Mc Laughlin		Suppression d'une épidémie de choléra à Manille.	1910	13	161	
37.0	AHMC-13-165	R. E. Hoyt		Variétés. À la recherche des amibes. Résultats fournis par l'examen de 300 selles.	1910	13	165	
38.0	AHMC-13-166	Kleine		Confirmation of Kleine's discovery (Extrait.)	1910	13	166	
39.0	AHMC-13-167	le capitaine ENSOR, R. A. M.C		Le traitement du Kala-azar par le « Senega ».	1910	13	167	
40.0	AHMC-13-168			Considérations cliniques sur la fièvre bilieuse hémoglobinurique	1910	13	168	
41.0	AHMC-13-169	E. Marchoux;G. Bourret		Recherches sur la transmission de la lèpre.	1910	13	169	
46.0	AHMC-13-189	J-M. Imbert		Notes sur l'épidémie de fièvre récurrente de Bac-Giang (Tonkin) en 1908.	1910	13	189	
47.0	AHMC-13-203	Brimont		Rapport sur le fonctionnement du laboratoire de bactériologie de Saint-Laurent-du-Maroni (Guyane Française).	1910	13	203	
49.0	AHMC-13-217	Brau	Observation I. Observation II. Observation III	Béribéri et paludisme au camp des Mâres (Cochinchine).	1910	13	217	
61.0	AHMC-13-234	Paul Gouzien		L'oschéotomie avec anaplastie dans l'éléphantiasis du scrotum (1).	1910	13	234	
66.0	AHMC-13-257	Doreau	Règlements- Notions pratiques succinctes de l'art dentaire	Règlements médicaux au sujet des dents dans les troupes coloniales et notions succinctes d'art dentaire.	1910	13	257	
72.0	AHMC-13-291	Fulconis		Commission de délimitation Franco-Libérienne. Notes médicales.	1910	13	291	
76.0	AHMC-13-328	Abbatucci		Le milieu Africain considéré au point de vue de ses effets sur le système nerveux de l'Européen.	1910	13	328	
77.0	AHMC-13-335	Brimont		Note sur le traitement de l'ankylostomiase par l'essence de Niaouli.	1910	13	335	
78.0	AHMC-13-338	Seguin ; Constant Mathis		Procédé pour la détermination rapide de la formule leucocytaire.	1910	13	338	
79.0	AHMC-13-340	Constant Mathis		Clinique d'Outre-mer sur un cas de fièvre bilieuse hémoglobinurique observé chez un européen à l'hôpital militaire de Hanoï.	1910	13	340	
80.0	AHMC-13-343	F. A. A. Clayton		Variétés. Notes sur la « fièvre de sept jours » des ports orientaux. Sa fréquence sur les navires de la flotte et ses relations avec la Dengue.	1910	13	343	
82.0	AHMC-13-347	C. Birt		« Phlebotomus fever » à Malte et en Crète.	1910	13	347	
83.0	AHMC-13-348	Mouzels		Un cas de tokelau présentant des fructifications aspergillaires très nettes.	1910	13	348	
90.0	AHMC-13-373	Feray. 	. Yun-Nan-Fou. — La ville. — Climatologie. — Salubrité. — La médecine et les médecins Yunnanais. — Oeuvres d'assistance publique— Le poste médical consulaire de Yun-Nan-Fou- Hôpital consulaire français. Chapitre II. Fonctionnement du service- — Statistiques médicales	Poste médical de Yun-Nan-Fou (Chine).	1910	13	373	
93.0	AHMC-13-411	Abbatucci		De la polynévrite d'origine paludéenne.	1910	13	411	
96.0	AHMC-13-447	Broquet		Méthode de diagnostic à distance de la peste par la conservation des ganglions dans des solutions glycérinées.	1910	13	447	
97.0	AHMC-13-459	C. Mathis ; M.Leger		Parasitisme intestinal et hépatique chez les indigènes de l'Indo-Chine du nord (nématodes et trématodes).	1910	13	459	
102.0	AHMC-13-485	Cozanet		Note sur deux épidémies de dengue à Nouméa (1908 et 1910).	1910	13	485	
103.0	AHMC-13-499	Audiau		Contribution à l'étude de la prophylaxie de la lèpre au Tonkin.	1910	13	499	
104.0	AHMC-13-511	J. Lambert		Fonctionnement de l'installation d'essai d'épuration biologique des eaux usées de l'hôpital de Lanessan, à Hanoï.	1910	13	511	
105.0	AHMC-13-515	J. Laurent		Fonctionnement de l'installation d'essai d'épuration biologique des eaux usées de l'hôpital de Lanessan, à Hanoï. Par M. J. Lambert. Sur un procédé chimique de purification de l'eau potable en campagne.	1910	13	515	
106.0	AHMC-13-517	Fonquernie		Note sur un cas de tache bleue mongolique chez un métis de blanc et de noire.	1910	13	517	
107.0	AHMC-13-518	Brau		Béribéri et paludisme au camp des mâres (Cochinchine). Par M. le Dr Brau.Béribéri et paludisme au camp des mâres (Cochinchine).	1910	13	518	
108.0	AHMC-13-519	Métin		Clinique d'outre-mer. Un cas de pseudo-rhumatisme syphilitique.	1910	13	519	
109.0	AHMC-13-529			Observations recueillies à l'hôpital de Lanessan à Hanoï	1910	13	529	
113.0	AHMC-13-538	Henry J. Nichols ;Vernon L. Andrews		Variétés. Le traitement du choléra asiatique dans une récente épidémie.	1910	13	538	
114.0	AHMC-13-539	R. Blanchard		 Nouveaux faits concernant la chromhydrose.	1910	13	539	
115.0	AHMC-13-561	Guillemet	Maladies les plus fréquemment observées.	Tch'Ong-K'Ing. Description. — Population. — Climatologie. 	1910	13	561	
117.0	AHMC-13-599	Gaide et Jouveau-Dubreuil	Fonctionnement du Service de santé-Lésion des parties molles-Contusions-Sillons-Plaies des os	 Notes médicales sur les opérations militaires contre le Dé-Than au cours de l'année 1909.	1910	13	599	
123.0	AHMC-13-619	Brau	Première partie	Hélminthiase intestinale et béribéri en Cochinchine.	1910	13	619	
125.0	AHMC-13-676	Merveilleux. Chapitre premier	État sanitaire en général- Hôpitaux	Notes sur la situation sanitaire du Sénégal pendant l'année 1909 (morbidité et mortalité, mouvement de la population, etc.).	1910	13	676	
129.0	AHMC-13-705	L'Herminier	Première partie	Les blessés de la guerre du Tigré (Bataille de Quoram, 9 octobre 1909).	1910	13	705	
131.0	AHMC-13-723	Gustave Martin ; Ringenbach		Troubles psychiques dans la maladie du sommeil.	1910	13	723	
132.0	AHMC-13-726	Gustave Martin ; Ringenbach	Troubles psychiques élémentaires	Troubles psychiques dans la maladie du sommeil.	1910	13	726	
136.0	AHMC-13-756	L. Robert		Un cas de kala azar observé à Madagascar.	1910	13	756	
137.0	AHMC-13-759	A. Pichon		Quelques considérations sur la lèpre en Nouvelle-Calédonie et les moyens de la combattre.	1910	13	759	
138.0	AHMC-13-768	J. Lambert	arme à feu de la région inguinale droite avec fracture du petit trochanter (fusées purulentes multiples)	Étude d'eaux bicarbonatées sodiques du bassin de Tuy-Phong, province de Binh-Thuân (Annam).	1910	13	768	
140.0	AHMC-13-775	Gaudier		Variétés. Le chlorhydrate double de quinine et durée.	1910	13	775	
141.0	AHMC-13-777	Henry Fraser et A.-T. Stanton		Variétés. Étiologie du béribéri.	1910	13	777	
142.0	AHMC-13-780	H. Campbell Highet		Variétés. Le béribéri au Siam.	1910	13	780	
143.0	AHMC-13-781	Hans Aron		Variétés. Le béribéri au Siam. Par M. H. Campbell Highet. Relation existant entre l'apparition du béribéri et une alimentation pauvre en phosphre.	1910	13	781	
144.0	AHMC-13-782	J. de Haan		Variétés. Relation existant entre l'apparition du béribéri et une alimentation pauvre en phosphre. Par M. Hans Aron. Sur l'éthiologie du béribéri.	1910	13	782	
145.0	AHMC-13-783	Gorosaku Shibayama		Variétés. Sur l'éthiologie du béribéri. Par M. J. de Haan. Queleques observations au sujet du béribéri.	1910	13	783	
146.0	AHMC-13-784	Léonard Rogers		Variétés. Queleques observations au sujet du béribéri. Par M. Gorosaku Shibayama. L'abcès du foie cause fréquente, mais facilement évitable de décès dans l'armée anglaise.	1910	13	784	
147.0	AHMC-13-787	Thibault		Variétés. Fièvre de malte et lait de chèvre.	1910	13	787	
148.0	AHMC-13-788	Édouard Heckel		Variétés. Physiologie végétale de l'action du froid et des anesthésiques sur les feuilles de l'angraecum fragrans, thou (faham), et sur les gousses vertes de la vanille. 	1910	13	788	
