article_id,article_auteur,article_titre,article_page,revue_annee,revue_numero
BSPE-4-609,LEBŒUF (A.),Bacille de Hansen dans le mucus nasal des lépreux.,609,1911,4
BSPE-4-613,"BLAIZOT (L.), GOBERT (E.)","Deux épidémies de fièvre récurrente en Tunisie, leur origine tripolitaine.",613,1911,4
BSPE-4-616,MACHADO (A.),Nouvelle coccidie de l’intestin d’un hémiptère (note préliminaire).,616,1911,4
BSPE-4-617,"YAKIMOFF (W.L.), KOHL-YAKIMOFF (Nina)",Un cas de toxoplasmose canine en Allemagne.,617,1911,4
BSPE-4-619,LAVERAN (Alphonse),Des infections expérimentales par le Tr. gambiense chez les moutons et les chèvres.,619,1911,4
BSPE-4-623,MESNIL (F.),Des infections expérimentales par le Tr. gambiense chez les moutons et les chèvres. (Discussion) ,623,1911,4
BSPE-4-624,ORTHOLAN,Un cas de trypanosomiase humaine.,624,1911,4
BSPE-4-626,LÉGER (A.),Présence de Leptomonas davidi Lafont dans l’Euphorbia pilulifera du Haut-Sénégal et Niger. ,626,1911,4
BSPE-4-627,CONOR (A.),La bilharziose intestinale en Tunisie.,627,1911,4
BSPE-4-629,LÉGER (A.),Filaire à embryons sanguicoles de l’Hyæna crocuta Erxleben.,629,1911,4
BSPE-4-630,"RAILLIET (A.), HENRY (A.)",Filaire à embryons sanguicoles de l’Hyæna crocuta Erxleben. (Discussion),630,1911,4
BSPE-4-631,PHISALIX (M.),Effets réciproques des morsures de l’Heloderma suspectum Cope et de la Vipera aspis Laur. ,631,1911,4
BSPE-4-636,BROQUET (CH.),Le masque dans la peste. Présentation d’un modèle de masque antipesteux.,636,1911,4
BSPE-4-649,GRANJUX (E.),Nécessité d’organiser la défense des Colonies contre les maladies contagieuses.,649,1911,4
BSPE-4-656,LAVERAN (Alphonse),Discussion du rapport de la commission du béribéri.,656,1911,4
BSPE-4-658,"NICOLLE (CHARLES), BLAIZOT (L.)",Réceptivité des animaux de laboratoire au spirochète de la fièvre récurrente du Nord de l’Afrique. ,658,1911,4
BSPE-4-660,BALFOUR (A.),A note on the new genus Grahamella (Brumpt). (avec résumé français),660,1911,4
BSPE-4-662,CHATTON (Edouard),Microsporidies considérées comme causes d’erreur dans l’étude du cycle évolutif des trypanosomides chez les insectes.,662,1911,4
BSPE-4-664,LIGNOS (A.),Quinze cas de kala-azar infantile observés à Hydra.,664,1911,4
BSPE-4-667,"CARDAMATIS (J.P.), MELISSIDIS (A.)",Traitement du bouton d’Orient.,667,1911,4
BSPE-4-669,FRANÇA (C.),Quelques notes sur Leptomonas davidi Lafont. ,669,1911,4
BSPE-4-671,SCOTT (W.M.),Les trypanosomes du nagana persistent dans la circulation pendant le choc anaphylactique.,671,1911,4
BSPE-4-675,"MESNIL (F.), RINGENBACH (J.)",Action pathogène de Trypanosoma rhodesiense.,675,1911,4
BSPE-4-679,LAVERAN (Alphonse),Action pathogène de Trypanosoma rhodesiense. (Discussion),679,1911,4
BSPE-4-680,LAVERAN (Alphonse),Essais de vaccination contre le Trypanosoma gambiense avec des trypanosomes morts,680,1911,4
BSPE-4-684,"CONOR (A.), BÉNAZET (L.)",Un nouveau foyer de bilharziose en Tunisie : la région de Kebilii.,684,1911,4
BSPE-4-687,"ROUBAUD (É.), BLANCHARD (M.)",Deux cas de ver du Cayor chez l’homme observés dans le Haut-Sassandra (Côte d’Ivoire). ,687,1911,4
BSPE-4-688,"AUDAIN (L.), MATHON (CH.)",Paludisme larvé.,688,1911,4
BSPE-4-692,PIRAJA DA SILVA,Deux cas d’Ainhum observés à Bahia.,692,1911,4
BSPE-4-693,"RAILLIET (A.), HENRY (A.)",Helminthes du porc recueillis par M. BAUCHE en Annam.,693,1911,4
BSPE-4-699,"AUBERT (P.), HECKENROTH (F.)",Village d’isolement de Brazzaville pour les indigènes trypanosomés.,699,1911,4
BSPE-4-710,NATTAN-LARRIER (L.),Développement et morphologie des embryons de Filaria loa.,710,1911,4
BSPE-5-7,LAVERAN (Alphonse),Allocution du Président,7,1912,5
BSPE-5-13,MARCHOUX (Emile),Formes d’involution en boules des bacilles acido-résistants.,13,1912,5
BSPE-5-16,"SERGENT(EDM.),SERGENT(ÉT.), SENEVET (G.)",Présence d’Haemogregarina canis en Algérie.,16,1912,5
BSPE-5-17,FRANÇA (C.),"Leucocytozoon du geai, de l’épervier et de la bécasse.",17,1912,5
BSPE-5-21,LÉGER (Marcel),"Leucocytozoon du geai, de l’épervier et de la bécasse. (Discussion)",21,1912,5
BSPE-5-22,"BRUMPT (Emile), PIRAJA DA SILVA","Existence du Schizotrypanum cruzi, Chagas, 1909, à Bahia (Matta de Sâo Joâo). Biologie du Conorhinus megistus.",22,1912,5
BSPE-5-26,LAVERAN (Alphonse),"Au sujet de Trypanosoma rhodesiense, Stephens et Fantham.",26,1912,5
BSPE-5-30,MESNIL (F.),"Au sujet de Trypanosoma rhodesiense, Stephens et Fantham. (Discussion)",30,1912,5
BSPE-5-31,"MESNIL (F.), LÉGER (Marcel)",Documents relatifs au surra des caprins et à leur immunité.,31,1912,5
BSPE-5-35,"RAILLIET (A.), HENRY (A.)",Observations sur les strongylidés du genre Nematodirus.,35,1912,5
BSPE-5-39,"YAKIMOFF (W.L.), WINOGRADOFF (A.A.), KOHLYAKIMOFF (N.)","Argas persicus persicus, Fisher-Waldheim en Russie d’Europe.",39,1912,5
BSPE-5-41,LALUNG-BONNAIRE (P.),"Un poisson vivant, corps étranger du pharynx.",41,1912,5
BSPE-5-43,MANAUD (A.),Phénomènes tardifs d’envenimation guéris par le sérum antivenimeux.,43,1912,5
BSPE-5-45,"RODHAIN (J.), PONS (C.), VAN DEN BRANDEN (F.), BEQUAERT (J.)",Les trypanoses animales au Bas-Katanga et leurs rapports avec les glossines.,45,1912,5
BSPE-5-56,"MARTIN (Noël), LAURENT (A.)","Tumeur éléphantiasique du pied, présentant l’aspect d’un pied de Madura, chez un indigène algérien. ",56,1912,5
BSPE-5-57,ABADIE,Eléphantiasis streptococcique chez une Algérienne d’origine espagnole.,57,1912,5
BSPE-5-59,SERGENT (EDM.),Observations microbiologiques à propos de l’article de MARTIN et LAURENT et celui de ABADIE.,59,1912,5
BSPE-5-60,LEVADITI (C.),Observations microbiologiques à propos de l’article de MARTIN et LAURENT et celui de ABADIE. (Discussion) ,60,1912,5
BSPE-5-60,PINOY (E.),Epidermophyton du singe.,60,1912,5
BSPE-5-63,MARCHOUX (Emile),Argas et Spirilles.,63,1912,5
BSPE-5-69,ESCOMEL (E.),Le premier cas de pian observé au Pérou.,69,1912,5
BSPE-5-71,DARLING (S.T.),Some blood parasites (Hæmoproteus and Hæmogregarina).,71,1912,5
BSPE-5-74,"LÉGER (A.), HUSNOT (P.)",Quelques hématozoaires d’un rapace diurne (Melierax gabar).,74,1912,5
BSPE-5-77,"MATHIS (C.), LÉGER (Marcel)",Nature des cellules-hôtes des Leucocytocoon.,77,1912,5
BSPE-5-82,FRANÇA (C.),Contribution à l’étude des Leucocytozoon des oiseaux du Portugal.,82,1912,5
BSPE-5-87,CARDAMATIS (J.P.),Piroplasmoses des bovidés en Grèce.,87,1912,5
BSPE-5-88,CARDAMATIS (J.P.),Leishmaniose du chien en Grèce.,88,1912,5
BSPE-5-89,SENEVET (G.),Sur la fréquence de la leishmaniose canine à Alger et ses variations saisonnières.,89,1912,5
BSPE-5-91,LIGNOS (A.),Un cas de kala-azar infantile se terminant par la guérison.,91,1912,5
BSPE-5-93,"SERGENT(EDM.),SERGENT(ÉT.), LOMBARD(), QUILLICHINI","La leishmaniose à Alger. Infection d’un enfant, d’un chien et d’un chat dans la même habitation.",93,1912,5
BSPE-5-98,BRUMPT (Emile),"La leishmaniose à Alger. Infection d’un enfant, d’un chien et d’un chat dans la même habitation. (Discussion) ",98,1912,5
BSPE-5-99,FRANÇA (C.),Les formes aflagellées dans l’évolution d’un trypanosome de batracien (T. undulans).,99,1912,5
BSPE-5-101,LAVERAN (Alphonse),"Expériences d’immunité croisée avec Trypanosoma brucei, T. brucei var. Werbitzkii et T. rhodesiense. ",101,1912,5
BSPE-5-105,"MESNIL (F.), RINGENBACH (J.)",Observation d’une chèvre infectée de Trypanosoma rhodesiense.,105,1912,5
BSPE-5-109,BERNARD (P. Noel),Filariose et athérome aortique du buffle et du boeuf.,109,1912,5
BSPE-5-115,"RAILLIET (A.), HENRY (A.)",Nématodes vasculicoles des bovins annamites.,115,1912,5
BSPE-5-118,DARLING (S.T.),A note on the presence of Linguatula serrata Frohlich 1789 in man in central America.,118,1912,5
BSPE-5-120,NUTTAL (H. F.),Russian Ixodoïdea.,120,1912,5
BSPE-5-122,SERGENT (ÉT.),Distribution géographique du goitre endémique en Algérie.,122,1912,5
BSPE-5-125,SCHAUMANN (H.),"Le béribéri, maladie de nutrition.",125,1912,5
BSPE-5-135,CHATTON (Edouard),Amibe limax (Vahlkampfia n gen.) dans l’intestin humain. Son importance pour l’interprétation des amibes de culture.,135,1912,5
BSPE-5-143,CIUCA (A.),Recherches sur l’influence de la splénectomie totale sur l’évolution de la piroplasmose canine.,143,1912,5
BSPE-5-150,SOREL (F.),L’hygiène à la Côte d’Ivoire en 1911.,150,1912,5
BSPE-5-165,HINDLE (EDW.),Attempts to transmit Fowl pest by Argas persicus. (avec résumé français),165,1912,5
BSPE-5-167,CONOR (A.),Action de la lumière et des hypochlorites sur le vibrion cholérique.,167,1912,5
BSPE-5-170,"NOC (F.), STÉVENEL (L.)",Masque léonin d’origine syphilitique.,170,1912,5
BSPE-5-171,CARDAMATIS (J.P.),Quelques remarques sur l’infection des oiseaux par l’Halteridium de Danilewsky.,171,1912,5
BSPE-5-173,FRANÇA (C.),Contribution à l’étude des Leucocytozoon des oiseaux du Portugal.,173,1912,5
BSPE-5-176,"LAVERAN (Alphonse), NATTAN-LARRIER (L.)",Contribution à l’étude de la espundia. ,176,1912,5
BSPE-5-180,CHATTON (Edouard),"Entamibe (Loeschia sp.), myxomycète (Dictyostelium mucoroïdes Brefeld) d’un singe.",180,1912,5
BSPE-5-184,DARLING (S.T.),Reduction of virulence in a strain of Trypanosoma hippicum selected from a guinea pig. (avec résumé français) ,184,1912,5
BSPE-5-187,"NATTAN-LARRIER (L.), RINGENBACH (J.)",Sur un cas de maladie du sommeil.,187,1912,5
BSPE-5-192,COLLIN (L.),L’ankylostomiase en Nouvelle-Calédonie.,192,1912,5
BSPE-5-194,"YAKIMOFF (W.L.), KOHL-YAKIMOFF (Nina)",Sur la question des Ixodidés de Russie.,194,1912,5
BSPE-5-196,"GUILLIER, JEANSELME (E.), MAUCLAIRE",La lèpre est-elle toujours incurable?,196,1912,5
BSPE-5-204,"BOUET (G.), ROUBAUD (É.)",Expériences diverses de transmission des trypanosomes par les glossines.,204,1912,5
BSPE-5-216,CARINI (A.),Phagédénisme cutané amibien.,216,1912,5
BSPE-5-218,"YAKIMOFF (W.L.), KOHL-YAKIMOFF (Nina)",Infection des souris blanches par les cultures de Leishmania infantum Ch. Nicolle.,218,1912,5
BSPE-5-220,"LAVERAN (Alphonse), NATTAN-LARRIER (L.)",Séro-diagnostic des infections à Trypanosoma gambiense et à Trypanosoma rhodesiense.,220,1912,5
BSPE-5-225,MESNIL (F.),Séro-diagnostic des infections à Trypanosoma gambiense et à Trypanosoma rhodesiense. (Discussion) ,225,1912,5
BSPE-5-226,LÉGER (Marcel),Variations de l’équilibre leucocytaire chez le bufflon au cours de vaccination jennérienne.,226,1912,5
BSPE-5-231,NICOLAS (CH.),Puériculture et lait condensé en Nouvelle-Calédonie.,231,1912,5
BSPE-5-234,BERNARD (P. Noel),Épidémiologie de la tuberculose en Annam.,234,1912,5
BSPE-5-241,LAVERAN (Alphonse),Contribution à l’étude des infections expérimentales produites par le Trypanosoma rhodesiense.,241,1912,5
BSPE-5-251,"RAILLIET (A.), HENRY (A.)",Quelques nématodes parasites des reptiles.,251,1912,5
BSPE-5-261,"DENIER (A.), HUET",La dysenterie à Saïgon.,261,1912,5
BSPE-5-265,"SLATINEANO (A.), CIUCA (M.)",Recherches sur les vibrions isolés dans la récente épidémie de choléra en Roumanie.,265,1912,5
BSPE-5-267,DOPTER (CH.),Recherches sur les vibrions isolés dans la récente épidémie de choléra en Roumanie. (Discussion),267,1912,5
BSPE-5-268,LAMOUREUX (A.),Trois cas de fièvre récurrente à la côte Ouest de Madagascar (inoculation positive à la souris). ,268,1912,5
BSPE-5-270,LIGNOS (A.),La gangrène de la bouche et du nez dans le kala-azar infantile d’Hydra.,270,1912,5
BSPE-5-271,LIGNOS (A.),Déplacement de la rate chez un enfant atteint de kalaazar.,271,1912,5
BSPE-5-274,"SERGENT(EDM.),SERGENT(ÉT.), LHÉRITIER (A.)",Étude comparative du débab et de quelques autres trypanosomiases.,274,1912,5
BSPE-5-278,"BOUFFARD (Gustave), DUPONT (V.)",Trypanosoma dimorphon chez les chiens de la HauteVolta noire (Afrique Occidentale française).,278,1912,5
BSPE-5-281,"RODHAIN (J.), VAN DEN BRANDEN (F.), PONS (C.), BEQUAERT (J.)",Les trypanoses animales au Bas-Katanga et leurs rapports avec les glossines.,281,1912,5
BSPE-5-284,"AUBERT (P.), HECKENROTH (F.)",La formule leucocytaire chez les indigènes trypanosomés du Congo.,284,1912,5
BSPE-5-287,"AUBERT (P.), HECKENROTH (F.)",Prophylaxie de la trypanosomiase humaine et orpiment.,287,1912,5
BSPE-5-293,LAVERAN (Alphonse),Prophylaxie de la trypanosomiase humaine et orpiment. (Discussion),293,1912,5
BSPE-5-294,"SALIMBENI (A.), DOPTER (CH.)",L’épidémie de choléra asiatique de l’asile St-Pierre à Marseille en 1911.,294,1912,5
BSPE-5-299,RÉPIN (CH.),Distribution géographique du goître en Algérie.,299,1912,5
BSPE-5-303,OLDT (F.),"La peste à Sin-lam district de Heung-shan, province de Kouang-tong (Chine), surtout au point de vue de la vaccination. (avec résumé français)",303,1912,5
BSPE-5-313,SPLENDORE (A.),"Zymomematosi con localizzazione nella cavità della bocca, osservata in Brasile. (avec résumé français) ",313,1912,5
BSPE-5-320,"LEVADITI (C.), ARZT (L.)",Mode d’action du salvarsan dans la fièvre récurrente expérimentale du rat.,320,1912,5
BSPE-5-336,"LHÉRITIER (A.), FLEURY (A.), TRIBOUT (A.)",Moutons algériens et bactéridie charbonneuse.,336,1912,5
BSPE-5-339,LEGENDRE (J.),Traitement de la fièvre récurrente par l’arséno-benzol.,339,1912,5
BSPE-5-342,LÉGER (A.),Maladie de Raynaud d’origine palustre avec éosinophilie locale.,342,1912,5
BSPE-5-345,LEGENDRE (J.),Un cas de fièvre paludéenne contractée à Chapa (Tonkin).,345,1912,5
BSPE-5-347,MANCEAUX (L.),"Hémogrégarines du lézard vert, Lacerta ocellata (var. pater).",347,1912,5
BSPE-5-349,LIGNOS (A.),Absence de Leishmania à l’autopsie d’un enfant mort de kala-azar.,349,1912,5
BSPE-5-351,"NICOLLE (CHARLES), CONOR (A.)",Quelques expériences pratiquées avec le virus de leishmaniose naturelle du chien. Reproduction de la maladie chez le singe.,351,1912,5
BSPE-5-355,"YAKIMOFF (W.L.), KOHL-YAKIMOFF (Nina)",L’infection des animaux de laboratoire par Leishmania infantum Ch. Nicolle.,355,1912,5
BSPE-5-358,VISENTINI (A.),Mécanisme de l’immunité naturelle du rat et du cobaye à l’égard des cultures de Leishmania infantum. ,358,1912,5
BSPE-5-360,BRUMPT (Emile),"Le Trypanosoma cruzi évolue chez Conorhinus megistus, Cimex lectularius, Cimex boueti et Ornithodorus moubata. Cycle évolutif de ce parasite.",360,1912,5
BSPE-5-364,"MESNIL (F.), CHATTON (Edouard)","Le Trypanosoma cruzi évolue chez Conorhinus megistus, Cimex lectularius, Cimex boueti et Ornithodorus moubata. Cycle évolutif de ce parasite. (Discussion)",364,1912,5
BSPE-5-367,"LAVERAN (Alphonse), NATTAN-LARRIER (L.)",Le Trypanosoma rhodesiense devenu résistant au sérum humain perd assez facilement cette propriété. ,367,1912,5
BSPE-5-370,MESNIL (F.),Le Trypanosoma rhodesiense devenu résistant au sérum humain perd assez facilement cette propriété. (Discussion),370,1912,5
BSPE-5-371,LOSTIE (L.),Surra en Basse-Cochinchine.,371,1912,5
BSPE-5-372,LAVERAN (Alphonse),Au sujet de Trypanosoma pecorum. ,372,1912,5
BSPE-5-375,MESNIL (F.),Variations de virulence du Trypanosoma gambiense de deux origines humaines.,375,1912,5
BSPE-5-380,BOUFFARD (Gustave),Quelques considérations d’ordre prophylactique concernant le Trypanosoma cazalboui.,380,1912,5
BSPE-5-385,MESNIL (F.),Quelques considérations d’ordre prophylactique concernant le Trypanosoma cazalboui. (Discussion),385,1912,5
BSPE-5-385,PÉCAUD (G.),Contribution au traitement des trypanosomiases animales.,385,1912,5
BSPE-5-390,"HENRY (A.), BLANC (G.)",Le Physaloptère du Macacus cynomolgus L. ,390,1912,5
BSPE-5-392,"RAILLIET (A.), HENRY (A.), LANGERON (Maurice)",Le genre Achanthocheilonema Cobbold et les filaires péritonéales des carnivores.,392,1912,5
BSPE-5-396,"CONOR (A.), BENAZET (L.)",Formule leucocytaire et image d’Arneth dans la bilharziose.,396,1912,5
BSPE-5-401,MATIGNON (J.J.),Note sur le laquage des dents en Indochine.,401,1912,5
BSPE-5-403,HECKENROTH (F.),La trypanosomiase humaine sur le Congo moyen et l’Oubangui.,403,1912,5
BSPE-5-411,SPLENDORE (A.),Leishmaniosi con localizzazione nelle cavità mucose (nuova forma clinica). (avec résumé français) ,411,1912,5
BSPE-5-438,THIROUX (A.),Les filaires embryonnaires du sang des indigènes de l’Afrique occidentale française.,438,1912,5
BSPE-5-450,MESNIL (F.),Les filaires embryonnaires du sang des indigènes de l’Afrique occidentale française. (Discussion),450,1912,5
BSPE-5-455,"DEFRESSINE (C.), CAZENEUVE (Henri-Joseph)",Le pouvoir hémolytique des vibrions cholériques et para-cholériques.,455,1912,5
BSPE-5-459,TODD,Plague treated with anti-pest serum. (avec résumé français),459,1912,5
BSPE-5-463,LEBŒUF (A.),Existence de Lepra murium (lèpre des rats) en Nouvelle-Calédonie.,463,1912,5
BSPE-5-466,MARCHOUX (Emile),Rôle des infections secondaires dans le développement de la lèpre du rat.,466,1912,5
BSPE-5-468,DENIER (A.),Un cas de dysenterie mixte provenant de Shang-Haï.,468,1912,5
BSPE-5-469,NICOLLE (CHARLES),De l’importance du choix strict de l’espèce dans les expériences d’infection pratiquées chez les singes. ,469,1912,5
BSPE-5-472,"NICOLLE (CHARLES), BLAIZOT (L.)",Nouveaux points de l’étude expérimentale du spirochète de la fièvre récurrente nord-africaine. Réceptivité du lapin.,472,1912,5
BSPE-5-476,"CONSEIL (E.), BIENASSIS (E.)",Traitement de la fièvre récurrente par le néosalvarsan d’Ehrlich.,476,1912,5
BSPE-5-482,PÉCAUD (G.),La piroplasmose bovine au Dahomey.,482,1912,5
BSPE-5-485,MESNIL (F.),La piroplasmose bovine au Dahomey. (Discussion),485,1912,5
BSPE-5-486,"LAVERAN (Alphonse), NATTAN-LARRIER (L.)",Contribution à l’étude de la espundia. (2e note),486,1912,5
BSPE-5-489,JEANSELME (E.),Contribution à l’étude de la espundia. (2e note). (Discussion),489,1912,5
BSPE-5-489,CARDAMATIS (J.P.),Le kala-azar est en Grèce une maladie à cas sporadiques. Mégalosplénies de cause inconnue.,489,1912,5
BSPE-5-492,"MESNIL (F.), BLANCHARD (M.)",Infection comparée des porcs par Tr. gambiense et Tr. rhodesiense.,492,1912,5
BSPE-5-495,NATTAN-LARRIER (L.),Infection humaine à Tetramitsus mesnili.,495,1912,5
BSPE-5-499,CHATTON (Edouard),Infection humaine à Tetramitsus mesnili. (Discussion) ,499,1912,5
BSPE-5-499,"BRUMPT (Emile), JOYEUX (CH.)","Sur un infusoire, nouveau parasite du Chimpanzé Troglodytella abrassarti n. g. n. sp.",499,1912,5
BSPE-5-504,JOYEUX (CH.),Note sur quelques cas de bilharziose observés à Kouroussa (Guinée française).,504,1912,5
BSPE-5-506,"VERDUN (P.), BRUYANT (L.)",Quelques documents pour servir à l’étude de Filaria loa.,506,1912,5
BSPE-5-508,MOUCHET (R.),Myiase intestinale chez l’homme.,508,1912,5
BSPE-5-511,"FOLEY (H.), LEDUC (H.)",Phlébotomes dans le Sud-Oranais.,511,1912,5
BSPE-5-514,MANAUD (A.),Une observation de contagion du béribéri.,514,1912,5
BSPE-5-518,NICOLAS (C.),Observation clinique d’une affection chevaline sévissant à Nimdiah et Nindivin (Houailou).,518,1912,5
BSPE-5-520,PÉCAUD (G.),Observation clinique d’une affection chevaline sévissant à Nimdiah et Nindivin (Houailou). (Discussion) ,520,1912,5
BSPE-5-521,CARDAMATIS (J.P.),"Les hémoglobinuries chez les paludiques, comme celles occasionnées par la consommation des fèves fraîches, peuvent-elles être des phénomènes d’anaphylaxie? ",521,1912,5
BSPE-5-524,LEVADITI (C.),Intervention de l’organisme dans la guérison médicamenteuse des maladies à spirilles.,524,1912,5
BSPE-5-544,"BOUET (G.), ROUBAUD (É.)",Expériences de transmission des trypanosomiases animales de l’Afrique occidentale française par les stomoxes. ,544,1912,5
BSPE-5-550,NATTAN-LARRIER (L.),Non transmission des trypanosomiases de la mère au fœtus.,550,1912,5
BSPE-5-556,BOURRET (G.),La désinfection antimoustique au moyen de la quinoléine.,556,1912,5
BSPE-5-561,ROUBAUD (É.),La désinfection antimoustique au moyen de la quinoléine. (Discussion),561,1912,5
BSPE-5-569,LEBŒUF (A.),"Dans la lèpre chez l’homme comme chez le rat, on peut trouver des bacilles spécifiques dans les ganglions superficiels.",569,1912,5
