	article_id	article_auteur	article_detail	article_titre	revue_annee	revue_numero	article_page
1187	AHMC-11-431	M. le Dr J	 Legendre	Moustiques et paludisme à Tchentou (Chine).	1908	11	431
1188	AHMC-11-442	M	 le Dr Yersin	Clinique d'Outre-Mer. Note sur une petite épidémie localisée de peste observée à Nhatrang (Annam).	1908	11	442
1189	AHMC-11-444	M	 le Dr Abbatucci	Observation sur un énorme molluscum pendulum du sein gauche opéré à l'hôpital de Pak-Hoï (Chine du sud).	1908	11	444
1190	AHMC-11-447	M	 le Dr Lenoir	Empoisonnements criminels par le datura au bagne de la Nouvelle-Calédonie.	1908	11	447
1191	AHMC-11-449	M	 le Dr Pichon	Calculs préputiaux avec altération profonde de l'état général.	1908	11	449
1192	AHMC-11-451	M	 le Dr Séguin	 Institut Pasteur de Hanoï. Statistique du service antirabique pour l'année 1907.	1908	11	451
1193	AHMC-11-454	M	 le Dr Chouquet	Variétés. Étude sur les superstitions, croyances et pratiques médicales populaires de la Guadeloupe (Extraits, suite).	1908	11	454
1195	AHMC-11-475	M	 le Dr Bouillez	 Vaccine et vaccination au Tchad. Secteur médical de Bokoro (27 février-28 novembre 1907).	1908	11	475
1196	AHMC-11-486	M. le Dr Rapuc	 Climatologie et météorologie	Notes médicales sur l'Oubanghi-Chari-Tchad.	1908	11	486
1197	AHMC-11-489	M. le Dr Rapuc. Climatologie et météorologie	 Notions sur les principales races	 Notes médicales sur l'Oubanghi-Chari-Tchad.	1908	11	489
1200	AHMC-11-502	M. le Dr J.-J	 Vassal	Baguio, station d'altitude des Philippines.	1908	11	502
1201	AHMC-11-511	M	 le Dr Brau	Essai sur la dysenterie amoebienne de Cochinchine.	1908	11	511
1202	AHMC-11-513	M. le Dr Brau	 I Dysenterie amoebienne et lombricose	 Essai sur la dysenterie amoebienne de Cochinchine.	1908	11	513
1206	AHMC-11-547	M. le Dr A. Brochet	 Introduction	La dengue en Indo-Chine. Épidémie à bord de La Manche en 1907. Par M. le Dr J.-J. Vassal et	1908	11	547
1207	AHMC-11-548	M. le Dr A. Brochet. Introduction	 I Historique	  La dengue en Indo-Chine. Épidémie à bord de La Manche en 1907. Par M. le Dr J.-J. Vassal et	1908	11	548
1214	AHMC-11-572	M	 le Dr Bouet	Les trypanosomiases de la Haute Côte d'Ivoire.	1908	11	572
1215	AHMC-11-582	Glossina Palpalis		 Les trypanosomiases de la Haute Côte d'Ivoire. Par M. le Dr Bouet. Recherches expérimentales. Transmission de T. Cazalboui	1908	11	582
1217	AHMC-11-588	M. le Dr Bouet. Quelques mots sur nos essais de thérapeutique. Mouches piquantes	 Maladie du sommeil	 Les trypanosomiases de la Haute Côte d'Ivoire.	1908	11	588
1218	AHMC-11-589	M	 Georges Lambert	 Ce qu'il faut penser des procédés de stérilisation de l'eau par le permanganate de potasse. Par M. Ferraud et	1908	11	589
1219	AHMC-11-600	M	 le Dr Massiou	Rapport sur le traitement antirabique à l'Institut Pasteur de Tananarive pendant l'année 1906.	1908	11	600
1220	AHMC-11-617	M. le Dr M	 Bargy	 L'Atoxyl dans le traitement de la syphilis en Afrique occidentale.	1908	11	617
1221	AHMC-11-633	M	 le Dr Ortholan	La peste en Indo-Chine (historique.).	1908	11	633
1222	AHMC-11-648	le Dr Walther Spielmeyer 		Les maladies à trypanosomes et leurs rapports avec les maladies nerveuses syphilogènes.	1908	11	648
1223	AHMC-11-649	Ronald Ross		Rapport sur la prophylaxie de la malaria à Maurice.	1908	11	649
1224	AHMC-11-659			Règlement sur la vente de la quinine du gouvernement dans les bureaux de poste de l'Inde anglaise	1908	11	659
1227	AHMC-12-1			 [Page de titre]	1909	12	1
1228	AHMC-12-5	M. le Dr P	 Doreau	 Notes de géographie médicale sur l'Abyssinie.	1909	12	5
1230	AHMC-12-24			Distribution géographique des moustiques en Abyssinie	1909	12	24
1231	AHMC-12-26			La fièvre spirillaire en Abyssinie	1909	12	26
1232	AHMC-12-31	M. le Dr Gaide. Première partie	 Renseignements géographiques généraux sur le Tonkin	Le paludisme en Annam et au Tonkin.	1909	12	31
1233	AHMC-12-35	M. le Dr Gaide. Deuxième partie	 Étiologie générale	 Le paludisme en Annam et au Tonkin.	1909	12	35
1234	AHMC-12-54	M. le Dr Garnier	 Mois d'août	 Épidémie de fièvre jaune à la Martinique en 1908. (observations cliniques).	1909	12	54
1235	AHMC-12-55			Mois de septembre	1909	12	55
1236	AHMC-12-56			Mois de novembre	1909	12	56
1238	AHMC-12-92	M	 le Dr Barret	 Épidémie de méningite cérébro-spinale observée à Djougou (Dahomey), pendant la saison sèche 1906-1907.	1909	12	92
1239	AHMC-12-101	M. le Dr J	 Legendre	Notes sur le climat de Tchentou (Chine).	1909	12	101
1240	AHMC-12-107	M	 le Dr Kerandel	Note sur la mission du Haut Logone.	1909	12	107
1241	AHMC-12-115	M. le Dr Massiou. I	 Étude pharmacologique et physiologique	 Des diverses applications thérapeutiques de l'atoxyl.	1909	12	115
1242	AHMC-12-119			II. L'atoxyl dans les trypanosomiases	1909	12	119
1243	AHMC-12-128			III. L'atoxyl dans les spirilloses	1909	12	128
1244	AHMC-12-130			IV. L'atoxyl dans la syphilis	1909	12	130
1245	AHMC-12-136			V. L'atoxyl dans les affections parasyphilitiques	1909	12	136
1246	AHMC-12-137			VI. Emploi de l'atoxyl dans diverses autres affections	1909	12	137
1247	AHMC-12-140	M	 le Dr Ortholan	Les cancers dans les pays tropicaux.	1909	12	140
1248	AHMC-12-148	M	 le Dr Couvy	 Note sur deux cas de maladie du sommeil observés au territoire militaire du Tchad, août 1905-septembre 1906.	1909	12	148
1249	AHMC-12-157	M	 le Dr Renault	Clinique d'Outre-Mer. Amaurose et blépharoptose simulées.	1909	12	157
1250	AHMC-12-160	M	 le Dr Renault	 Clinique d'Outre-Mer. Troubles oculo-pupillaires accompagnant des abcès pulmonaires consécutifs à des abcès hépatiques guéris, d'origine dysentérique.	1909	12	160
1251	AHMC-12-163	M	 le Dr Guillon	 Clinique d'Outre-Mer. Les accès palustres à forme abdominale.	1909	12	163
1252	AHMC-12-166			Variétés. Congrès des directeurs d'instituts vaccinaux allemands	1909	12	166
1253	AHMC-12-170	M	 le Dr Lafont	 Variétés. Règles à suivre pour les prélèvements de sang. La leucocytose dans les diverses maladies. Formules leucocytaires et numération des globules blancs. Communication à la Société médicale de l'Île Maurice.	1909	12	170
1254	AHMC-12-176	le Dr Hans Ziemann		La fièvre bilieuse hémoglobinurique.	1909	12	176
1255	AHMC-12-177	Ashburn P. M	 et Craig	Recherches expérimentales concernant l'étiologie de la fièvre dengue.	1909	12	177
1256	AHMC-12-178	le Dr F	 Tsuzuki	La nature du béribéri d'après mes recherches épidémiologiques et bactériologiques.	1909	12	178
1257	AHMC-12-180	le Dr Victor Pauchet		Chirurgie de la prostate.	1909	12	180
1258	AHMC-12-181	A	 Pousson	Chirurgie des néphrites.	1909	12	181
1259	AHMC-12-182	le Dr Ch	 Dopter	Les dysenteries, étude bactériologique.	1909	12	182
1261	AHMC-12-189	M	 le Dr Viala	 Les îles Wallis et Horn. Notes de géographie médicale.	1909	12	189
1262	AHMC-12-213	M. le Dr Renault	 Étiologie	 Observations d'hépatite suppurée commentées.	1909	12	213
1263	AHMC-12-216			Symptomatologie	1909	12	216
1264	AHMC-12-218			Traitement	1909	12	218
1265	AHMC-12-226			Complications	1909	12	226
1266	AHMC-12-229			Abcès du poumon	1909	12	229
1267	AHMC-12-233			Abcès de la rate	1909	12	233
1268	AHMC-12-235			Conclusions	1909	12	235
1270	AHMC-12-292			Quatrième partie. Prophylaxie générale du paludisme	1909	12	292
1272	AHMC-12-307	M	 le Dr Sarrailhé	Pyohémies atténuées ; relation de vingt et un cas observés au Tonkin sur des indigènes.	1909	12	307
1273	AHMC-12-308	M. le Dr Sarrailhé. Premier groupe	 Cas compliqués, abcès multiples, onze observations	 Pyohémies atténuées ; relation de vingt et un cas observés au Tonkin sur des indigènes.	1909	12	308
1274	AHMC-12-325			Deuxième groupe. Cas simples. Abcès unique	1909	12	325
1275	AHMC-12-332			Étiologie et pathogénie	1909	12	332
1277	AHMC-12-342	M	 Salanoue-Ipin	Diagnostic de la peste murine (examen nécropsique des rats pesteux) Caractères distinctifs des rats et des puces.	1909	12	342
1278	AHMC-12-346	M	 le Dr De Goyon	 Clinique d'Outre-Mer. Attaque épileptiforme syphilitique.	1909	12	346
1279	AHMC-12-350	le Dr A	 Guillon	Manuel de thérapeutique clinique des maladies tropicales.	1909	12	350
1281	AHMC-12-355	M	 le Dr Bouilliez	 Notes médicales sur les combats de Dogotchi (29 mars 1908) et de Djoua (16 juin 1908) au territoire du Tchad.	1909	12	355
1282	AHMC-12-368	MM	 Simond, Grimaud, Aubert et Noc	Rapport sur le fonctionnement du service de destruction des moustiques à la Martinique du 22 décembre 1908 au 28 février 1909.	1909	12	368
1283	AHMC-12-372	MM. Simond, Grimaud, Aubert et Noc	 Instructions aux employés chefs des équipes du Service stégomycide à Fort-de-France	 Rapport sur le fonctionnement du service de destruction des moustiques à la Martinique du 22 décembre 1908 au 28 février 1909.	1909	12	372
1285	AHMC-12-385			Destruction des moustiques adultes	1909	12	385
1287	AHMC-12-388	M. le Dr J	 Rigaud	" Traitement de la fièvre bilieuse hémoglobinurique par la décoction de ""voafotsy"" (Aphloia madagascariensis)."	1909	12	388
1288	AHMC-12-402	M	 Heckenroth	 La vaccine dans la Haute-Sangha (Congo français).	1909	12	402
1289	AHMC-12-415	M	 le Dr Jauneau	 Notes sur les morsures de caïman à Madagascar.	1909	12	415
1292	AHMC-12-448	M. le Dr A	 Thiroux	Les villages de ségrégation et de traitement de la maladie du sommeil. Fonctionnement d'un de ces villages à Saint-Louis-du-Sénégal.	1909	12	448
1293	AHMC-12-459	M	 le Dr Salanoue-Ipin	Épidémiologie de la peste d'après les derniers travaux de la commission d'études de la peste dans l'Inde.	1909	12	459
1294	AHMC-12-473	M	 le Dr Lucas	Traitement de la dysenterie et de la diarrhée chronique par le sulfate d'hordénine.	1909	12	473
1295	AHMC-12-477	M	 le Dr Léger	Notes sur l'état de la dentition des hommes d'une compagnie d'infanterie coloniale à Hué (Annam).	1909	12	477
1296	AHMC-12-482	M	 le Dr Abbatucci	 Quelques considérations pratiques sur l'oschéotomie.	1909	12	482
1297	AHMC-12-486	MM	 Trautmann et Leboeuf	Clinique d'Outre-Mer. Un cas de maladie du sommeil observé à Brazzaville.	1909	12	486
1298	AHMC-12-490	M	 le Dr Dubruel	 Clinique d'Outre-Mer. Grossesse tubaire, laparotomie, guérison.	1909	12	490
1299	AHMC-12-497	M	 le Dr Bartet	Le Dragonneau.	1909	12	497
1300	AHMC-12-499	le Dr Maurer		Polynévrite des Gallinacés et béribéri.	1909	12	499
1301	AHMC-12-500			Report on investigations carried out in the Bahr-el-Ghazal province on behalf of the Sudan sleeping sickness Commission, 1907-1908. By captain H. Ensor D.S.O	1909	12	500
1302	AHMC-12-503	le Dr Arthur E	 Horn	 Bilbliographie. Recherches sur la méningite cérébro-spinale dans les territoires Nord de la Gold Coast (An investigation of cerebro-spinal fever in the northern territories of the Gold Coast, in 1908).	1909	12	503
1304	AHMC-12-513	M. Simond et MM. Aubert et Noc	 I Origine de l'épidémie	 Contribution à l'étude de l'épidémiologie amarile. Origine, causes, marche et caractères de l'épidémie de fièvre jaune de la Martinique de 1908-1909.	1909	12	513
1305	AHMC-12-520			II Épidémie de Fort-de-France	1909	12	520
1307	AHMC-12-566			IV Marche et caractères de l'épidémie — Résumé statistique	1909	12	566
1308	AHMC-12-577			V Fièvre inflammatoire et endémicité	1909	12	577
1310	AHMC-12-595	M. G. Martin et MM	 Leboeuf et Ringenbach	 Sur le traitement de la trypanosomiase humaine.	1909	12	595
1311	AHMC-12-602	M	 le Dr Brau	Béribéri et paludisme au camp des Mâres (Cochinchine).	1909	12	602
1312	AHMC-12-608	M. le Dr Gaide	 I Fonctionnement actuel du service	 Note sur le rapatriement des militaires et des malades de l'Indo-Chine.	1909	12	608
1313	AHMC-12-620			II Desiderata	1909	12	620
1314	AHMC-12-628	M. le Dr J.-M	 Imbert	Notes sur les blessures par armes de guerre observées à Phu-Lang-Thuong (Tonkin) du 29 avril 1908 au 31 mai 1909.	1909	12	628
1315	AHMC-12-635	armes de guerre		 Notes sur les blessures par armes de guerre observées à Phu-Lang-Thuong (Tonkin) du 29 avril 1908 au 31 mai 1909. Par M. le Dr J.-M. Imbert. Considérations générales sur les traumatismes	1909	12	635
1316	AHMC-12-636			Considérations particulières sur les diverses catégories de blessures	1909	12	636
1318	AHMC-12-648	M	 le Dr Guillemet	Le fonctionnement du service médical au poste consulaire de Tchong-King (Chine).	1909	12	648
1319	AHMC-12-656	M	 le Dr Boyé	Empoisonnement de la garnison européenne d'Hanoï par le datura (28 juin 1908).	1909	12	656
1320	AHMC-12-660	M. le Dr J.-M	 Imbert	"Note concernant l'utilisation en chirurgie du fil de ""Con Cu'óc""."	1909	12	660
1321	AHMC-12-663	M	 le Dr Heckenroth	Résumé de 68 observations de trypanosomiase humaine dans la Haute-Sangha (Congo).	1909	12	663
1322	AHMC-12-670	M. le Dr Rigollet et M	 Ferraud	 Note sur un procédé pratique de stérilisation des solutions pour injections hypodermiques.	1909	12	670
1323	AHMC-12-672	M	 le Dr Pelletier	Clinique d'Outre-Mer. Purpura hémorragique dû au paludisme.	1909	12	672
1324	AHMC-12-675	M	 le Dr Logerais	Suture du foie, guérison.	1909	12	675
1325	AHMC-12-677			Sur la question de l'unité vaccino-variolique. Communication de M. le Dr Gauducheau	1909	12	677
1326	AHMC-12-678	M	 le Dr Maurer	Variétés. Polynévrite des gallinacés et béribéri.	1909	12	678
1327	AHMC-12-680	le capitaine A.-J. Hall, R.A.M	C	L'opération des abcès du foie.	1909	12	680
1328	AHMC-12-681	Martinotti et Castellini		Cioccolatini à la quinine d'état. Recherche d'une formule de quinine non amère.	1909	12	681
1329	AHMC-12-683	M	 le Dr Edmond Sergent	Insectes piqueurs et suceurs de sang.	1909	12	683
1330	AHMC-12-684	M	 le Dr Fernand Durief	Le régime des aliénés.	1909	12	684
1331	AHMC-12-685	M	 le Dr Kelsch	Le choléra, examen critique de son épidémiologie et sa pathogénie.	1909	12	685
1332	AHMC-12-686	MM	 Gutave Martin et Leboeuf	Société de géographie — Rapport de la Mission d'études de la maladie du sommeil au Congo français, 1906-1908.	1909	12	686
1333	AHMC-12-687	M. le Dr J	 Fontan	Les grands abcès du foie (hépatite suppurée des pays chauds).	1909	12	687
1334	AHMC-12-688	M	 le Dr Jean Monod	Éléménts de stomatologie.	1909	12	688
1336	AHMC-13-5	M. Simond, M. Aubert, MM	 Blanchard et Arlo	 Recherches sur l'existence de la fièvre de Malte à Marseille et dans le Midi de la France faites au laboratoire de bactériologie de l'école d'application du service de santé des troupes coloniales.	1910	13	5
1343	AHMC-13-16	M. le Dr J. Thézé	 Avec une note de la rédaction	Note sur le béribéri à Poulo-Condore (Cochinchine) en 1906.	1910	13	16
1344	AHMC-13-24	M. le Dr J. Thézé. Avec une note de la rédaction	 Note de la rédaction	 Note sur le béribéri à Poulo-Condore (Cochinchine) en 1906.	1910	13	24
1345	AHMC-13-32	la mission d'étude de la fièvre jaune à la Martinique(1)		 Travaux d'hygiène publique et d'assainissement proposés	1910	13	32
1346	AHMC-13-44	M	 le Dr Brimont	De la formule hémo-leucocytaire dans les accès paludéens (type quarte) chez les ankylostomés à la Guyane.	1910	13	44
1347	AHMC-13-58	M. le Dr Aubert et M	 Huon	 Mémoire sur la variole à Marseille, sur le fonctionnement de l'institut vaccinogène municipal ainsi que sur une méthode de régénération du vaccin atténué.	1910	13	58
1348	AHMC-13-69	M	 le Dr Rebufat	Formes larvées du paludisme à Saïgon et dans la basse Cochinchine. Étude clinique et bactériologique.	1910	13	69
1349	AHMC-13-99	M. G. Martin et MM. Leboeuf et Ringenbach	 Atoxyl seul	Thérapeutique et prophylaxie chimiques de la maladie du sommeil. Première partie. Résultats obtenus au Congo Français (mission d'étude de la maladie du sommeil et institut pasteur de Brazzaville).	1910	13	99
1350	AHMC-13-108	M. G. Martin et MM. Leboeuf et Ringenbach. Atoxyl seul	 Atoxyl-acide picrique	 Thérapeutique et prophylaxie chimiques de la maladie du sommeil. Première partie. Résultats obtenus au Congo Français (mission d'étude de la maladie du sommeil et institut pasteur de Brazzaville).	1910	13	108
1356	AHMC-13-129			Les préceptes hygiéniques du Coran, leur application en Perse. Notes du Dr Coppin	1910	13	129
1357	AHMC-13-131			 Les préceptes hygiéniques du Coran, leur application en Perse. Notes du Dr Coppin. Netteté corporelle	1910	13	131
1358	AHMC-13-138			 Les préceptes hygiéniques du Coran, leur application en Perse. Notes du Dr Coppin. Netteté corporelle. De la prière. Le jeûne	1910	13	138
1359	AHMC-13-140			 Les préceptes hygiéniques du Coran, leur application en Perse. Notes du Dr Coppin. Le jeûne. Boissons fermentées, sang, viande de porc et des animaux morts	1910	13	140
1360	AHMC-13-145	M	 le Dr Ortholan	Note au sujet de la lèpre en Nouvelle-Calédonie.	1910	13	145
1361	AHMC-13-148	M. le Dr A	 Combe	Note sur le plan en Haute Côte d'Ivoire.	1910	13	148
1362	AHMC-13-151	M	 le Dr Jacquin	 Clinique d'Outre-mer. Un cas d'abcès du lobe gauche du foie.	1910	13	151
1363	AHMC-13-154	M	 le Dr Guillemet	 Clinique d'Outre-mer. Note sur un cas de mort consécutive à une néphrite cantharidienne provoquée par l'excrétion du liquide vésicant à la surface de la peau par l'insecte vivant.	1910	13	154
1364	AHMC-13-155	morsure de la langue chez les annamites. Extrait du rapport de M	 le Dr Heiman	Suicide	1910	13	155
1365	AHMC-13-156	le professeur Angelo Celli		Variétés. Prophylaxie de la malaria en Italie d'après la onzième relation annuelle.	1910	13	156
1366	AHMC-13-161	Allan Mc Laughlin		Suppression d'une épidémie de choléra à Manille.	1910	13	161
1367	AHMC-13-165	R. E	 Hoyt	 Variétés. À la recherche des amibes. Résultats fournis par l'examen de 300 selles.	1910	13	165
1368	AHMC-13-166			Confirmation of Kleine's discovery (Extrait.)	1910	13	166
1369	AHMC-13-167	le capitaine ENSOR, R. A. M	 C	Le traitement du Kala-azar par le « Senega ».	1910	13	167
1370	AHMC-13-168			Considérations cliniques sur la fièvre bilieuse hémoglobinurique	1910	13	168
1371	AHMC-13-169	E. Marchoux et G	 Bourret	Recherches sur la transmission de la lèpre.	1910	13	169
1372	AHMC-13-174	MM. Ch	 Grall et Marchoux	Traité de pathologie exotique, clinique et thérapeutique.	1910	13	174
1373	AHMC-13-177			Sanitatsberichte über die Marine-Expeditionscorps in Südwest-Africa 1904-1905 und in Ostafrica 1905-1906	1910	13	177
1374	AHMC-13-178			Statistischer Sanitätsbericht der K. u. K. Kriegsmarine für die Jahre 1906 und 1907	1910	13	178
