,article_id,article_auteur,article_detail,article_titre,revue_annee,revue_numero,article_page
37,AHMC-13-165,R. E, Hoyt, Variétés. À la recherche des amibes. Résultats fournis par l'examen de 300 selles.,1910,13,165
38,AHMC-13-166,,,Confirmation of Kleine's discovery (Extrait.),1910,13,166
39,AHMC-13-167,"le capitaine ENSOR, R. A. M", C,Le traitement du Kala-azar par le « Senega ».,1910,13,167
40,AHMC-13-168,,,Considérations cliniques sur la fièvre bilieuse hémoglobinurique,1910,13,168
41,AHMC-13-169,E. Marchoux et G, Bourret,Recherches sur la transmission de la lèpre.,1910,13,169
42,AHMC-13-174,MM. Ch, Grall et Marchoux,"Traité de pathologie exotique, clinique et thérapeutique.",1910,13,174
43,AHMC-13-177,,,Sanitatsberichte über die Marine-Expeditionscorps in Südwest-Africa 1904-1905 und in Ostafrica 1905-1906,1910,13,177
44,AHMC-13-178,,,Statistischer Sanitätsbericht der K. u. K. Kriegsmarine für die Jahre 1906 und 1907,1910,13,178
45,AHMC-13-185,,, Prophylaxie sanitaire,1910,13,185
46,AHMC-13-189,M. le Dr J-M, Imbert, Notes sur l'épidémie de fièvre récurrente de Bac-Giang (Tonkin) en 1908.,1910,13,189
47,AHMC-13-203,M, le Dr Brimont, Rapport sur le fonctionnement du laboratoire de bactériologie de Saint-Laurent-du-Maroni (Guyane Française).,1910,13,203
49,AHMC-13-217,M. le Dr Brau. Observation II, Observation III, Béribéri et paludisme au camp des Mâres (Cochinchine).,1910,13,217
61,AHMC-13-234,M, le Dr Paul Gouzien, L'oschéotomie avec anaplastie dans l'éléphantiasis du scrotum (1).,1910,13,234
66,AHMC-13-257,M. le Dr Doreau, Règlements, Règlements médicaux au sujet des dents dans les troupes coloniales et notions succinctes d'art dentaire.,1910,13,257
67,AHMC-13-278,M. le Dr Doreau. Règlements, Notions pratiques succinctes de l'art dentaire, Règlements médicaux au sujet des dents dans les troupes coloniales et notions succintes d'art dentaire.,1910,13,278
72,AHMC-13-291,M, le Dr Fulconis, Commission de délimitation Franco-Libérienne. Notes médicales.,1910,13,291
76,AHMC-13-328,M, le Dr Abbatucci, Le milieu Africain considéré au point de vue de ses effets sur le système nerveux de l'Européen.,1910,13,328
77,AHMC-13-335,M, le Dr Brimont,Note sur le traitement de l'ankylostomiase par l'essence de Niaouli.,1910,13,335
78,AHMC-13-338,"M. le Dr Seguin, M", le Dr Constant Mathis,Procédé pour la détermination rapide de la formule leucocytaire.,1910,13,338
79,AHMC-13-340,M, le Dr Constant Mathis,Clinique d'Outre-mer sur un cas de fièvre bilieuse hémoglobinurique observé chez un européen à l'hôpital militaire de Hanoï.,1910,13,340
80,AHMC-13-343,F. A. A, Clayton, Variétés. Notes sur la « fièvre de sept jours » des ports orientaux. Sa fréquence sur les navires de la flotte et ses relations avec la Dengue.,1910,13,343
81,AHMC-13-345,,,Nouvelles recherches sur la « fièvre Pappataci »,1910,13,345
82,AHMC-13-347,le lieutenant-colonel C, Birt,« Phlebotomus fever » à Malte et en Crète.,1910,13,347
83,AHMC-13-348,M, le Dr Mouzels,Un cas de tokelau présentant des fructifications aspergillaires très nettes.,1910,13,348
84,AHMC-13-351,M, le Dr Antonin Poncet,Bibliothèque de la tuberculose. — Le rhumatisme tuberculeux.,1910,13,351
85,AHMC-13-352,M. le Dr Ch, Dopter,"Les dysenteries. Épidémiologie, anatomie pathologique, clinique et thérapeutique.",1910,13,352
86,AHMC-13-353,F, Rothéa,Comment dépister rapidement les fraudes alimentaires.,1910,13,353
87,AHMC-13-354,M. P, Cordier,Catalogue du Fonds tibétain de la Bibliothèque nationale.,1910,13,354
88,AHMC-13-355,M, le Dr Georges Lambert,Alchimie.,1910,13,355
89,AHMC-13-358,,,Prophylaxie sanitaire,1910,13,358
90,AHMC-13-373,M. le Dr Feray. Chapitre premier. Yun-Nan-Fou. — La ville. — Climatologie. — Salubrité. — La médecine et les médecins Yunnanais. — Oeuvres d'assistance publique, — Le poste médical consulaire de Yun-Nan-Fou, Poste médical de Yun-Nan-Fou (Chine).,1910,13,373
91,AHMC-13-398,M. le Dr Feray. Chapitre premier. Hôpital consulaire français. Chapitre II. Fonctionnement du service, — Statistiques médicales, Le poste médicale de Yun-Nan-Fou (Chine).,1910,13,398
93,AHMC-13-411,M, le Dr Abbatucci, De la polynévrite d'origine paludéenne.,1910,13,411
95,AHMC-13-430,M. le Dr Abbatucci. Observation I, Observation II, De polynévrite d'origine paludéenne.,1910,13,430
96,AHMC-13-447,M, le Dr Broquet, Méthode de diagnostic à distance de la peste par la conservation des ganglions dans des solutions glycérinées.,1910,13,447
97,AHMC-13-459,"M. le Dr C. Mathis, M. le Dr M", Leger,Parasitisme intestinal et hépatique chez les indigènes de l'Indo-Chine du nord (nématodes et trématodes).,1910,13,459
98,AHMC-13-466,"M. le Dr C. Mathis, M. le Dr M. Leger. I", Ascaris, Parasitisme intestinal et hépatique chez les indigènes de l'Indo-Chine du nord (nématodes et trématodes).,1910,13,466
102,AHMC-13-485,M, le Dr Cozanet, Note sur deux épidémies de dengue à Nouméa (1908 et 1910).,1910,13,485
103,AHMC-13-499,M, le Dr Audiau,Contribution à l'étude de la prophylaxie de la lèpre au Tonkin.,1910,13,499
104,AHMC-13-511,M. J, Lambert," Fonctionnement de l'installation d'essai d'épuration biologique des eaux usées de l'hôpital de Lanessan, à Hanoï.",1910,13,511
105,AHMC-13-515,M. J, Laurent," Fonctionnement de l'installation d'essai d'épuration biologique des eaux usées de l'hôpital de Lanessan, à Hanoï. Par M. J. Lambert. Sur un procédé chimique de purification de l'eau potable en campagne.",1910,13,515
106,AHMC-13-517,M, le Dr Fonquernie, Note sur un cas de tache bleue mongolique chez un métis de blanc et de noire.,1910,13,517
107,AHMC-13-518,M, le Dr Brau,Béribéri et paludisme au camp des mâres (Cochinchine). Par M. le Dr Brau.Béribéri et paludisme au camp des mâres (Cochinchine).,1910,13,518
108,AHMC-13-519,M, le Dr Métin,Clinique d'outre-mer. Un cas de pseudo-rhumatisme syphilitique.,1910,13,519
109,AHMC-13-529,,,Observations recueillies à l'hôpital de Lanessan à Hanoï,1910,13,529
110,AHMC-13-534,,, Observations recueillies à l'hôpital de Lanessan à Hanoï. Variétés. Diagnostic du paludisme latent. (Plehn),1910,13,534
111,AHMC-13-536,,, Variétés. Le « Htone Na di Burma » est une névrite périphérique d'origine palustre. (Finc.),1910,13,536
112,AHMC-13-537,Moses T, Clegg, Variétés. Le « Htone Na di Burma » est une névrite périphérique d'origine palustre. (Finc.). Tentatives de culture du bacille lépreux.,1910,13,537
113,AHMC-13-538,Henry J. Nichols et Vernon L, Andrews, Variétés. Le traitement du choléra asiatique dans une récente épidémie.,1910,13,538
114,AHMC-13-539,R, Blanchard, Variétés. Le traitement du choléra asiatique dans une récente épidémie. Par Henry J. Nichols et Vernon L. Andrews. Nouveaux faits concernant la chromhydrose.,1910,13,539
115,AHMC-13-561,M, le Dr Guillemet, Tch'Ong-K'Ing. Description. — Population. — Climatologie. Maladies les plus fréquemment observées.,1910,13,561
117,AHMC-13-599,M. le Dr Gaide et M, le Dr Jouveau-Dubreuil, Tch'Ong-K'Ing. Description. — Population. — Climatologie. Maladies les plus fréquemment observées. Par M. le Dr Guillemet. Conclusion. Notes médicales sur les opérations militaires contre le Dé-Than au cours de l'année 1909.,1910,13,599
118,AHMC-13-602,M. le Dr Gaide et M. le Dr Jouveau-Dubreuil, Fonctionnement du Service de santé, Notes médicales sur les opérations militaires contre le Dé-Than au cours de l'année 1909.,1910,13,602
123,AHMC-13-619,M. le Dr Brau, Première partie, Hélminthiase intestinale et béribéri en Cochinchine.,1910,13,619
125,AHMC-13-676,M. le Dr Merveilleux. Chapitre premier, État sanitaire en général,"Notes sur la situation sanitaire du Sénégal pendant l'année 1909 (morbidité et mortalité, mouvement de la population, etc.).",1910,13,676
126,AHMC-13-687,M. le Dr Merveilleux. Chapitre premier. État sanitaire en général. Chapitre II, Hôpitaux," Notes sur la situation sanitaire du Sénégal pendant l'année 1909 (morbidité et mortalité, mouvement de la population, etc.).",1910,13,687
129,AHMC-13-705,M. le Dr L'Herminier, Première partie," Les blessés de la guerre du Tigré (Bataille de Quoram, 9 octobre 1909).",1910,13,705
131,AHMC-13-723,"M. le Dr Gustave Martin, et M", le Dr Ringenbach,Troubles psychiques dans la maladie du sommeil.,1910,13,723
132,AHMC-13-726,"M. le Dr Gustave Martin, et M. le Dr Ringenbach. Chapitre premier", Troubles psychiques élémentaires, Troubles psychiques dans la maladie du sommeil.,1910,13,726
136,AHMC-13-756,M. le Dr L, Robert,Un cas de kala azar observé à Madagascar.,1910,13,756
137,AHMC-13-759,M. le Dr A, Pichon, Quelques considérations sur la lèpre en Nouvelle-Calédonie et les moyens de la combattre.,1910,13,759
138,AHMC-13-768,M. J, Lambert,"Étude d'eaux bicarbonatées sodiques du bassin de Tuy-Phong, province de Binh-Thuân (Annam).",1910,13,768
139,AHMC-13-769,arme à feu de la région inguinale droite avec fracture du petit trochanter (fusées purulentes multiples),," Étude d'eaux bicarbonatées sodiques du bassin de Tuy-Phong, province de Binh-Thuân (Annam). Par M. J. Lambert. Clinique d'outre-mer. Plaie",1910,13,769
140,AHMC-13-775,M, Gaudier,Variétés. Le chlorhydrate double de quinine et durée.,1910,13,775
141,AHMC-13-777,MM. Henry Fraser et A.-T, Stanton, Variétés. Étiologie du béribéri.,1910,13,777
142,AHMC-13-780,M. H, Campbell Highet, Variétés. Étiologie du béribéri. Par MM. Henry Fraser et A.-T. Stanton. Le béribéri au Siam.,1910,13,780
143,AHMC-13-781,M, Hans Aron, Variétés. Le béribéri au Siam. Par M. H. Campbell Highet. Relation existant entre l'apparition du béribéri et une alimentation pauvre en phosphre.,1910,13,781
144,AHMC-13-782,M. J, de Haan, Variétés. Relation existant entre l'apparition du béribéri et une alimentation pauvre en phosphre. Par M. Hans Aron. Sur l'éthiologie du béribéri.,1910,13,782
145,AHMC-13-783,M, Gorosaku Shibayama, Variétés. Sur l'éthiologie du béribéri. Par M. J. de Haan. Queleques observations au sujet du béribéri.,1910,13,783
146,AHMC-13-784,le Major Léonard Rogers,," Variétés. Queleques observations au sujet du béribéri. Par M. Gorosaku Shibayama. L'abcès du foie cause fréquente, mais facilement évitable de décès dans l'armée anglaise.",1910,13,784
147,AHMC-13-787,le Dr Thibault,, Variétés. Fièvre de malte et lait de chèvre.,1910,13,787
148,AHMC-13-788,,," Variétés. Physiologie végétale de l'action du froid et des anesthésiques sur les feuilles de l'angraecum fragrans, thou (faham), et sur les gousses vertes de la vanille. Note de M. le professeur Édouard Heckel",1910,13,788
149,AHMC-13-789,le Dr Sambuc,," Variétés. Physiologie végétale de l'action du froid et des anesthésiques sur les feuilles de l'angraecum fragrans, thou (faham), et sur les gousses vertes de la vanille. Note de M. le professeur Édouard Heckel. Deux cas d'hydrocèle filarienne chez les annamites du delta Tonkinois.",1910,13,789
150,AHMC-13-791,Fritz van Linden,,"Le Congo, les noirs et nous.",1910,13,791
151,AHMC-13-794,le Dr Cantaloube,,La fièvre de Malte en France.,1910,13,794
0,AHMC-14-5,M, Gauducheau, Observations sur l'hygiène des chinois à Canton.,1911,14,5
2,AHMC-14-26,M, le Dr Salanoue-Ipin,Notes sur les causes d'insalubrité des casernements et établissements militaires de Tananarive.,1911,14,26
3,AHMC-14-39,M, le Dr Perret,"Étude sur le fonctionnement du service médical et l'état sanitaire des troupes pendant la colonie du Phuc-Yen (Tonkin, juillet-août 1909).",1911,14,39
4,AHMC-14-72,M. le Dr Jojot, Historique,Le bériberi au Cap Saint-Jacques de 1906 à 1910. Expériences sur le traitement préventif et curatif par le son de paddy.,1911,14,72
5,AHMC-14-74,M. le Dr Jojot. Historique, Étiologie, Le bériberi au Cap Saint-Jacques de 1906 à 1910. Expériences sur le traitement préventif et curatif par le son de paddy.,1911,14,74
7,AHMC-14-82,M, le pharmacien-major de 2e classe Bréaudat, Le bériberi au Cap Saint-Jacques de 1906 à 1910. Expériences sur le traitement préventif et curatif par le son de paddy. Par M. le Dr Jojot. Évolution de l'épidémie. Expériences organisées au Cap Saint-Jacques.,1911,14,82
8,AHMC-14-94,M. le pharmacien-major de 2e classe Bréaudat, Conclusions, Le bériberi au Cap Saint-Jacques de 1906 à 1910. Expériences sur le traitement préventif et curatif par le son de paddy. Par M. le Dr Jojot. Expériences organisées au Cap Saint-Jacques.,1911,14,94
9,AHMC-14-95,M, le Dr Couvy,"Note sur une épidémie de béribéri et de scorbut à Akjoucht (Mauritanie, mai-septembre 1908).",1911,14,95
10,AHMC-14-97,M. le Dr Couvy, Allure générale de l'épidémie," Note sur une épidémie de béribéri et de scorbut à Akjoucht (Mauritanie, mai-septembre 1908).",1911,14,97
14,AHMC-14-121,M, le Dr Thézé,Note sur l'étiologie et le traitement du béribéri.,1911,14,121
15,AHMC-14-130,M, le Dr Marty, Une épidémie de béribéri à la prison indigène de Fianarantsoa (Madagascar).,1911,14,130
16,AHMC-14-133,M. le Dr Le Dantec, Première partie," Le traitement du choléra à l'hôpital de Lanessan, à Hanoï (Tonkin) pendant l'épidémie de 1910.",1911,14,133
24,AHMC-14-184,M, le Dr Georges Lambert, Application de la burette de Mohr au dosage et à la détermination des principaux alcools de la série grasse.,1911,14,184
25,AHMC-14-187,M, le Dr Hazard,L'oeuvre médicale française à Pékin.,1911,14,187
26,AHMC-14-193,M, le Dr Séguin,Sur un cas de mycose généralisée.,1911,14,193
27,AHMC-14-198,M. A, Calmette, Variétés. L'hérédo-prédisposition tuberculeuse et le terrain tuberculisable.,1911,14,198
28,AHMC-14-200,M, le Dr Guillon, Variétés. Quelques notes sur la lèpre en Guyane française.,1911,14,200
29,AHMC-14-201,M. C. Mathis et M, Léger,Faune anophélienne du Tonkin. (2e note). Le Delta et la Moyenne Région.,1911,14,201
30,AHMC-14-203,M, le Dr Jouveau-Dubreuil, Variétés. Notes sur le goître dans le Haut Tonkin (Région de Caobang).,1911,14,203
31,AHMC-14-204,M, le Dr Jouveau-Dubreuil,Présence de l'oxyure vermiculaire du Tonkin.,1911,14,204
32,AHMC-14-205,M. le lieutenant-colonel C, Birt,Fièvre du moucheron dans l'Inde (sand-fly fever).,1911,14,205
33,AHMC-14-207,"le colonel sir David Bruce, les capitaines Hamerton et Bateman et Mackie",,"Muhinyo, maladie des indigènes de l'Ouganda.",1911,14,207
34,AHMC-14-209,,,L'assistance des aliénés aux colonies. Le congrès de Tunis,1911,14,209
35,AHMC-14-229,M, le Dr Ortholan, État actuel de la lèpre en Nouvelle-Calédonie.,1911,14,229
41,AHMC-14-243,les léproseries,, État actuel de la lèpre en Nouvelle-Calédonie. Par M. le Dr Ortholan. Léproserie pour les européens. Dépenses occasionnées,1911,14,243
42,AHMC-14-244,les léproseries, Fonctionnement de la commission des experts, État actuel de la lèpre en Nouvelle-Calédonie. Par M. le Dr Ortholan. Dépenses occasionnées,1911,14,244
44,AHMC-14-268,,,Observations cliniques sur la lèpre,1911,14,268
45,AHMC-14-273,M. le Dr P. Gouzien. I, — Schéma de l'épidémie, Le choléra au Tonkin en 1910.,1911,14,273
48,AHMC-14-294,M. le Dr C. Mathis et M. le Dr M, Léger, Le paludisme au Tonkin. Index endémique aux différentes saisons. Formes parasitaires chez les indigènes et chez les européens.,1911,14,294
51,AHMC-14-317,M, le Dr Le Camus, Note sur la fièvre jaune à la Guyane.,1911,14,317
52,AHMC-14-324,M, le Dr Comméléran,"L'""Iguindi"", oedème dur des membres inférieurs chez les populations de la Mauritanie.",1911,14,324
53,AHMC-14-330,M, le Dr Ouzilleau,La maladie du sommeil dans la Haute-Sangha en 1909.,1911,14,330
54,AHMC-14-331,M. le Dr Ouzilleau, La Haute-Sangha, La maladie du sommeil dans la Haute-Sangha en 1909.,1911,14,331
55,AHMC-14-353,M. le Dr E, Marque, Tournée de vaccine dans le Chari-Logone.,1911,14,353
56,AHMC-14-363,M. le Dr Georges Lambert. Note additionnelle de M, le pharmacien principal de 1re classe Pairault, Rapport sur la fermentation du cacao.,1911,14,363
62,AHMC-14-382,M, le Dr Dupuy,L'assistance médicale dans les postes consulaires de Chine et du Siam. Poste consulaire de Canton.,1911,14,382
63,AHMC-14-389,M, le Dr Mouillac,Poste consulaire de Tchen-Tou (Se-Tchoan).,1911,14,389
64,AHMC-14-394,M, le Dr Pélofi,Poste consulaire de Long-Tchéou.,1911,14,394
65,AHMC-14-396,M, le Dr Feray,Poste consulaire de Yun-Nan-Fou.,1911,14,396
66,AHMC-14-398,M, le Dr Talbot,Poste consulaire de Mong-Tseu.,1911,14,398
67,AHMC-14-402,M, le Dr Magunna,Poste consulaire de Hoi-Hao.,1911,14,402
68,AHMC-14-405,M, le Dr Pouthiou-Lavielle, L'assistance médicale dans les postes consulaires de Chine et du Siam. Poste consulaire de Pak-Hoï.,1911,14,405
69,AHMC-14-409,M, le Dr Maupetit,Poste consulaire d'Oubone (Siam).,1911,14,409
70,AHMC-14-413,M. le Dr Nogué et M, le Dr Lhomme," Clinique d'Outre-Mer. Note sur quelques cas de mort par affection cérébrale (siriase), observés au Petchili.",1911,14,413
71,AHMC-14-427,sir Rubert-Boyce,," Variétés. Notes sur la fièvre jaune, la bilieuse rémittente et les fièvres rémittentes dans l'ouest africain.",1911,14,427
72,AHMC-14-429,M, le Dr Crespin,La forme hépatique de la fièvre typhoïde.,1911,14,429
73,AHMC-14-431,M, le Dr Guillon,"Moustiques, maringouins et maques en Guyane française.",1911,14,431
74,AHMC-14-432,M. le Dr James F, Allen,La bilharziose. — Comment la prévenir.,1911,14,432
75,AHMC-14-433,,,Du granulome ulcéreux des parties génitales,1911,14,433
76,AHMC-14-438,M. le Dr A, Splendore,Bouba. — Blastomycose. — Leishmaniose. Notes sur quelques affections framboesiformes observées au Brésil.,1911,14,438
77,AHMC-14-442,le Dr R.-F, Guillon,Manuel pratique de préparation à l'examen d'aptitude aux fonctions de médecin sanitaire maritime.,1911,14,442
78,AHMC-14-443,le Dr Just Navarre,,"La maladie de Pascal, étude médicale et psychologique.",1911,14,443
